,Artist ID,Primary Artist,Added At,Release Date,Days Until Discovery,Followers,Genres,Artist Popularity
1249,4O71i7ke5iIBX6RNSFoZbS,trentemøller,2018-11-15T07:37:02Z,2018-10-26,20.0,255510,"['alternative dance', 'danish electronic', 'danish electropop', 'electronica', 'microhouse', 'minimal techno']",57
1250,4OJCbpgLBwFKH3kvlvylUn,Jackson Lundy,2017-03-31T03:13:45Z,2017-03-17,14.0,4529,['bedroom soul'],41
1251,4OJgcDY2LiSjD0rKNygzH7,Daniel Brandt,2019-02-09T06:18:14Z,2018-06-29,225.0,3273,['german electronica'],21
1252,4OOlG5eBXSkSAAEeKjJb5Y,Courtney Barnett,2017-08-30T18:08:07Z,2017-08-30,0.0,378867,"['art pop', 'indie rock', 'melbourne indie']",62
1253,4P70aqttdpJ9vuYFDmf7f6,Vangelis,2017-10-04T23:45:57Z,1994-06-06,8521.0,295700,"['cyberpunk', 'new age']",64
1254,4PDpGtF16XpqvXxsrFwQnN,Thelonious Monk,2017-03-29T18:23:24Z,2009-01-01,3009.0,375874,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz piano', 'vocal jazz']",59
1255,4PE4i9qqfT0fpCm76kcuuB,PAVANE,2017-08-24T20:57:59Z,2016-09-16,342.0,5446,[],33
1256,4PQMNbMO9wHRTui4lIi57z,G.S. Schray,2019-06-21T04:22:03Z,2019-01-25,147.0,712,['fourth world'],21
1257,4PdumqEAuo2EQzukVWnxa0,Leo Brouwer,2012-12-07T12:11:55Z,2003-01-01,3628.0,12629,"['classical guitar', 'latin classical']",43
1258,4PjjytFMesfTDa9BmydLGW,Renata Zeiguer,2018-03-10T21:43:14Z,2018-02-23,15.0,3345,['brooklyn indie'],29
1259,4Pkctlav9qaelQV13GyArN,Rushad Eggleston,2019-07-28T21:27:56Z,2018-09-30,301.0,1435,[],15
1260,4PmxbsWP1u0TnvqcrIA9ze,Vieux Farka Touré,2016-06-20T20:10:01Z,2015-09-18,276.0,18996,"['afropop', 'malian blues', 'mande pop', 'world']",45
1261,4Pt1HZtuJwrQB8l0ES5iTX,Julee Cruise,2016-11-15T19:39:44Z,1989-09-12,9926.0,33069,"['art pop', 'dream pop']",47
1262,4PwlsrN0t5mLN0C827cbEU,L'Impératrice,2017-07-31T21:37:48Z,2017-06-16,45.0,129754,"['electronica', 'french indie pop', 'french indietronica', 'indie soul', 'new french touch']",62
1263,4Q9qWf7K4T1GcO4YRxVBy0,Louis Couperin,2013-12-05T00:24:25Z,1994-05-27,7132.0,5048,"['baroque', 'classical', 'early music', 'french baroque']",29
1264,4QDvXnbmw1znkqkK1119Fc,RKCB,2017-03-30T20:12:08Z,2016-01-29,426.0,81751,"['alternative r&b', 'electropop', 'indie electropop', 'indie poptimism', 'indie r&b', 'indietronica', 'vapor soul']",63
1265,4Qk0lWGeXydDvfrDufDQ9p,Richie Havens,2018-02-06T21:55:56Z,2007-10-25,3757.0,56798,"['folk', 'folk rock', 'singer-songwriter', 'traditional folk']",51
1266,4Qqa9umpoJmCeht0eJFRTV,LAAKE,2016-04-07T01:57:57Z,2016-03-25,13.0,3660,['french indietronica'],32
1267,4R073T3AVJKqAsbzLmLW9u,John Maus,2016-11-07T04:13:47Z,2011-06-28,1959.0,113090,"['alternative dance', 'art pop', 'baroque pop', 'chamber psych', 'chillwave', 'dance-punk', 'dream pop', 'experimental pop', 'experimental rock', 'freak folk', 'grave wave', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'new rave', 'noise pop', 'nu gaze']",57
1268,4Rj2COYs5hQsw8rYIxSviz,Hidden Orchestra,2015-02-04T22:08:32Z,2014-05-27,253.0,53025,"['dark jazz', 'electronica', 'neo-classical', 'ninja', 'nu jazz']",47
1269,4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,2014-12-03T06:49:29Z,2014-09-16,0.0,595653,"['alternative hip hop', 'escape room', 'hip hop']",68
1270,4S4kD5NBlgaq4YLBQSEMyY,Mali Music,2017-06-21T22:17:44Z,2017-06-02,19.0,115734,['gospel'],54
1271,4STHEaNw4mPZ2tzheohgXB,Paul McCartney,2017-03-16T21:43:42Z,1980-05-16,73.0,2568183,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",77
1272,4Sl3fpSDeo9cMb3ouKm0rV,Resavoir,2019-01-29T22:17:59Z,2019-01-11,18.0,2396,['indie jazz'],31
1273,4T1sY4aibm24hxfz9JnI7c,DJ Taye,2016-11-15T19:55:15Z,2015-10-16,53.0,3301,['footwork'],31
1274,4TPxmxFgJUaVh4wkMyALJI,G3L,2018-07-21T22:18:43Z,2018-07-20,1.0,20,[],1
1275,4TqrWqGb9OUbR3ZGx23W4K,Adam Ratner,2018-07-02T20:21:10Z,2018-05-16,47.0,50,[],5
1276,4TwHRCIu3Xg9fjS3l7owkp,The Gap Band,2016-07-21T22:20:53Z,2000-01-01,6046.0,481526,"['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul']",59
1277,4U33udokhmKATsu8UoqUEN,The Sheepdogs,2012-07-22T22:38:46Z,2011-08-02,355.0,82111,"['canadian indie', 'canadian rock', 'deep new americana', 'electric blues', 'modern blues rock']",51
1278,4UHzJP2iKVf0RhKIv7ZE2l,Black Moth Super Rainbow,2016-05-03T04:15:45Z,2010-02-16,12.0,71266,"['chillwave', 'freak folk', 'indietronica', 'noise pop']",46
1279,4ULLVhwYkyOqpVxe0Asbtt,Loma Prieta,2016-01-28T18:47:11Z,2012-01-17,1472.0,14811,"['chaotic hardcore', 'mathcore', 'midwest emo', 'screamo', 'skramz']",32
1280,4Ui2kfOqGujY81UcPrb5KE,HAIM,2016-07-27T01:07:51Z,2013-09-30,1031.0,845379,"['dance pop', 'folk-pop', 'indie pop', 'indietronica', 'metropopolis', 'pop', 'pop rock']",72
1281,4UodukR17NIQfNu5uaqm9B,Jamila Woods,2017-11-01T18:10:25Z,2017-08-15,78.0,107121,"['alternative r&b', 'art pop', 'electropop', 'escape room', 'indie soul', 'neo soul']",59
1282,4UvhuGdFf75Cfan7lEU1J1,The Books,2012-04-18T17:11:25Z,2002,2185.0,51889,"['chamber pop', 'collage pop', 'folktronica', 'freak folk', 'lo-fi', 'noise pop']",46
1283,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",2017-07-24T19:53:45Z,2017-07-21,3.0,3493082,"['hip hop', 'pop rap', 'rap']",86
1284,4VEYuC4aKDO5OJo1kL9a1O,Mary Halvorson Octet,2017-03-31T01:42:37Z,2016-10-28,154.0,902,[],6
1285,4VWnuR2hpj6DZNfcpe4e3M,Bekon,2018-02-18T23:09:12Z,2018-01-24,25.0,3614,['la pop'],54
1286,4VksGqYn2k7ljivxGwRZ8y,Steve Tibbetts,2018-04-25T17:06:59Z,2018-04-20,5.0,3481,['jazz guitar'],40
1287,4VpWzXVUAR2YyQuWQpNGAf,Bohren & Der Club Of Gore,2013-09-07T04:32:53Z,2000,4998.0,49040,['dark jazz'],45
1288,4WM7072AVxYse8jthvfKAY,James Hunter,2017-06-17T17:57:15Z,2006-01-01,4185.0,11275,['british soul'],39
1289,4WoKI3ZPs544x2glFOJRyg,Moon Hooch,2015-05-14T20:04:36Z,2013-06-25,688.0,66617,['progressive jazz fusion'],47
1290,4X42BfuhWCAZ2swiVze9O0,Steven Wilson,2013-12-05T00:33:44Z,2011-12-13,723.0,218590,"['art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",56
1291,4XDJurjQCnWLlE7KLZCT9x,Samuel Barber,2013-11-17T22:57:45Z,2010-01-18,1399.0,62883,"['american modern classical', 'classical', 'early modern classical']",55
1292,4XMc1qHObZ7aXQrH5MmbjK,Busty and the Bass,2017-06-21T16:51:06Z,2016-07-01,355.0,29589,['retro soul'],47
1293,4XmjReuskRGpqi10sc9CpG,Zula,2016-07-11T21:50:06Z,2013-10-29,156.0,325,['brooklyn indie'],5
1294,4XquDVA8pkg5Lx91No1JxB,Brittany Howard,2019-08-23T04:13:11Z,2019-06-25,59.0,59083,['neo soul'],61
1295,4YHtIE7FI8ITfekzzN5Jpl,Shuggie Otis,2018-01-15T22:33:58Z,2013-04-12,1739.0,66097,"['afrobeat', 'afropop', 'classic soul', 'funk', 'indie soul', 'jazz funk', 'soul', 'southern soul']",58
1296,4YLUMAgNyttwx4hUHgtBtR,Blue Lab Beats,2017-08-19T01:10:06Z,2017-08-11,8.0,21276,"['indie jazz', 'indie r&b', 'indie soul', 'neo r&b', 'uk contemporary jazz']",50
1297,4YsP5zmteLQ7etNjHAOu30,Midlake,2013-10-15T08:59:26Z,2006,2844.0,87349,"['austindie', 'chamber pop', 'denton tx indie', 'folk-pop', 'freak folk', 'indie folk', 'indie rock', 'stomp and holler']",50
1298,4YygB8sfxuIcj2p0G9kpQ5,Thank You Scientist,2018-02-08T23:10:49Z,2016-07-29,559.0,64803,"['progressive jazz fusion', 'progressive post-hardcore']",51
1299,4Z8W4fKeB5YxbusRsdQVPb,Radiohead,2011-12-21T20:25:15Z,2001-03-12,0.0,4689363,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",81
1300,4ZUoCa57hiVAWZY7gbtOuB,The Bombay Royale,2014-05-15T03:50:53Z,2013-07-22,297.0,7969,[],29
1301,4ZWvN9FEfdTea1SEHjpTNi,Pinback,2016-10-12T04:18:41Z,2001,4603.0,88263,"['indie pop', 'indie rock']",52
1302,4ZgIWfyg9BkcqnJJ2xVR3f,Mouse On Mars,2017-04-04T19:54:26Z,1995-08-07,7911.0,24271,"['deep idm', 'drill and bass', 'dusseldorf electronic', 'dusseldorf indie', 'german electronica', 'indie electronica', 'intelligent dance music', 'microhouse']",33
1303,4ZictkeTQIaOXsBZdDl1Ei,Robin Pecknold,2015-07-08T16:48:10Z,2010-05-25,1870.0,3006,[],20
1304,4Zuhw9hRgeWtX6DLVxxcEh,Fjordne,2016-07-29T00:00:17Z,2009-08-01,2554.0,1870,['compositional ambient'],18
1305,4a2nAPF15Gv8V65Ba3IJSB,The Olivia Tremor Control,2012-05-02T04:18:35Z,1999,4870.0,29778,"['alternative rock', 'athens indie', 'collage pop', 'e6fi', 'experimental rock', 'freak folk', 'gbvfi', 'indie rock', 'lo-fi', 'noise pop', 'noise rock', 'slow core']",40
1306,4aEnNH9PuU1HF3TsZTru54,Caribou,2018-12-19T20:56:29Z,2014-10-07,1534.0,400123,"['alternative dance', 'chamber pop', 'chillwave', 'dance-punk', 'electronica', 'electropop', 'folktronica', 'indie rock', 'indie soul', 'indietronica', 'intelligent dance music', 'modern rock', 'new rave']",63
1307,4aXPrNXYJLziXeH7Obkea7,Choir Of Young Believers,2017-08-17T21:31:18Z,2016-02-19,545.0,40732,['danish alternative rock'],42
1308,4aXXDj9aZnlshx7mzj3W1N,Lin-Manuel Miranda,2016-03-12T01:31:57Z,2015-09-25,169.0,289071,"['hollywood', 'show tunes']",78
1309,4awgEb2pQYbDOC6OFuPy9x,HIGH HØØPS,2017-06-13T16:29:14Z,2016-12-08,187.0,4600,['nz pop'],48
1310,4b99uGDv75xD1n2QHuPRDN,Jessy Lanza,2013-10-01T17:37:44Z,2013-09-09,22.0,37289,"['art pop', 'canadian electropop', 'electra', 'escape room', 'hamilton on indie']",39
1311,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,2013-08-25T19:13:49Z,2001-01-01,5.0,1365832,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'synthpop']",73
1312,4cAaMbr6CLIXAokpayCEOL,Fool's Gold,2013-11-02T10:26:15Z,2009-08-29,1526.0,9655,[],34
1313,4chuPfKtATDZvbRLExsTp2,Vashti Bunyan,2019-01-30T14:43:33Z,1970,4110.0,57540,"['british folk', 'folk', 'freak folk', 'new weird america', 'psychedelic folk', 'singer-songwriter', 'traditional folk']",50
1314,4d53BMrRlQkrQMz5d59f2O,Mayer Hawthorne,2012-06-11T06:47:22Z,2011-01-01,0.0,211364,"['funk', 'indie soul', 'neo soul', 'soul']",60
1315,4dD8zz1wU0TiHpiF9CWq7A,Balance and the Traveling Sounds,2019-05-26T06:05:19Z,2011-09-13,2812.0,7938,[],31
1316,4dFOqKphNlCG3nR7J6WYx4,Mark Summer,2013-03-16T02:06:15Z,2011-11-08,494.0,332,[],31
1317,4ddt8PPvmWrI9mJQy1VrIG,Band Of Skulls,2012-02-17T08:37:37Z,2011-12-06,73.0,193975,"['dance-punk', 'garage rock', 'indie rock', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'southampton indie']",55
1318,4dvCho4hWbAWfBplEkZs2R,Sungjae Son,2018-10-04T18:40:35Z,2018-08-31,34.0,158,['korean jazz'],6
1319,4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,2012-07-29T06:38:38Z,2011-01-01,575.0,2757590,"['folk-pop', 'indie pop', 'metropopolis', 'modern rock', 'pop rock', 'stomp and holler']",74
1320,4e8VeCyfFRBL1e06oGg1dR,foodman,2016-05-27T21:31:21Z,2016-05-13,14.0,4810,['japanese experimental'],23
1321,4enlUH42adijJsJemKLIrz,Malian Musicians,2018-04-06T19:06:55Z,2002-04-15,5835.0,5978,"['afro psych', 'malian blues']",37
1322,4fHCEeChre5Ajrkk2ktKdG,Christopher Tignor,2017-02-17T00:35:00Z,2016-09-16,154.0,1116,[],28
1323,4fXkvh05wFhuH77MfD4m9o,St. Paul & The Broken Bones,2016-07-12T21:22:59Z,2014-05-12,792.0,243717,"['funk', 'indie folk', 'retro soul', 'soul']",61
1324,4fpTMHe34LC5t3h5ztK8qu,The Carters,2018-06-19T17:57:58Z,2018-06-16,3.0,680935,"['pop', 'pop rap', 'r&b', 'urban contemporary']",65
1325,4frXpPxQQZwbCu3eTGnZEw,Thundercat,2012-05-20T21:08:12Z,2011-08-29,0.0,374251,"['hip hop', 'indie soul']",65
1326,4ftctxasGrW5Ud5Pbw6kWq,Loving,2019-03-27T21:45:25Z,2016-06-11,1019.0,37425,"['indie garage rock', 'neo-psychedelic', 'victoria bc indie']",54
1327,4fv5w0LJib9OMbXQegqZ01,Dan The Automator,2016-05-27T20:42:16Z,1999-03-23,6275.0,26803,['turntablism'],54
1328,4gFssfOmWNY3LfIZ3zyoy4,Punch Brothers,2012-06-11T06:32:30Z,2012,2.0,157003,"['banjo', 'bluegrass', 'chamber pop', 'folk-pop', 'indie folk', 'mandolin', 'new americana', 'progressive bluegrass', 'stomp and holler']",53
1329,4gHcu2JoaXJ0mV4aNPCd7N,Benny Sings,2018-11-23T19:31:47Z,2018-11-07,16.0,44211,"['dutch pop', 'indie soul']",69
1330,4gQsGkfdB4uVrNBqo4MhmI,LUMP,2019-03-28T21:54:42Z,2018-06-01,300.0,10716,['folktronica'],40
1331,4gjFkHMQ2r46oQ7gsIQaCF,Brian Blade & The Fellowship Band,2014-12-09T03:05:05Z,2014-01-01,3.0,15816,"['contemporary jazz', 'contemporary post-bop']",42
1332,4gkx8gV63YiYwvEiVDEYeK,Bon Voyage Organisation,2017-07-22T00:08:45Z,2016-09-09,316.0,10314,"['french indie pop', 'french indietronica']",35
1333,4gysVp2wo05LSWobsuJFAA,Cusi Coyllur,2018-04-07T18:53:48Z,2018-03-25,13.0,108,[],0
1334,4hCKF3RZSkFSMntkfCxO74,David Axelrod,2018-03-28T00:43:34Z,1974,16157.0,18103,"['instrumental soul', 'jazz funk', 'soul jazz']",39
1335,4hOYvATOoYZehoNMF6pXX6,Ellen Kirkwood,2018-12-06T22:40:06Z,2018-10-19,48.0,33,[],0
1336,4hdVPbHhsWAn2XTXVRJoxB,Chris Potter,2014-02-14T22:23:39Z,2006-01-01,2966.0,25876,"['avant-garde jazz', 'bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz saxophone']",41
1337,4hz8tIajF2INpgM0qzPJz2,Rainbow Kitten Surprise,2018-10-04T18:40:35Z,2018-04-06,181.0,316440,"['folk-pop', 'indie pop', 'indie rock', 'modern rock']",71
1338,4iCwCMnqsNZ6atvRiADgtn,RZA,2018-03-21T16:33:33Z,2017-07-19,245.0,247546,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop']",64
1339,4ivMxJ4fP9aS61jgkPR4uj,3He,2019-03-27T21:54:53Z,2018-06-20,280.0,53,[],2
1340,4jCbgl5Dmt3uOh8WRQfpPs,Bilal,2015-07-08T16:31:07Z,2015-06-30,8.0,154837,"['indie soul', 'neo r&b', 'neo soul']",61
1341,4jLcgJjDGmW0HmvbSf6lEI,How To Dress Well,2018-11-30T20:37:21Z,2018-10-19,42.0,82965,"['art pop', 'chillwave', 'indie r&b', 'indietronica', 'metropopolis']",44
1342,4jVvsFGggOdlGKDTOT9o23,Palace of the King,2018-03-21T18:55:26Z,2018-02-26,23.0,1315,"['australian psych', 'modern hard rock']",11
1343,4jXKRg7GZPm3mKGgKwUEco,Kate Davis,2012-06-09T01:29:28Z,2008-09-12,4.0,7476,[],41
1344,4jXfFzeP66Zy67HM2mvIIF,Bill Evans,2017-01-04T00:20:04Z,1971,16805.0,345248,"['adult standards', 'bebop', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz fusion', 'jazz piano', 'stride', 'vocal jazz']",65
1345,4jaeGVfIwCDJh18eP1rciA,Monobody,2017-10-12T18:55:23Z,2015-04-07,919.0,8822,"['chicago indie', 'instrumental math rock', 'math pop']",29
1346,4jd6GufdXsJXzwXXb0zX2T,Tabla Beat Science,2013-07-30T21:58:42Z,2000,4959.0,22679,['world fusion'],31
1347,4js8BDiQwnHLlDmT1shPH7,John Fahey,2017-03-11T04:29:54Z,1968,17967.0,37324,"['drone folk', 'experimental', 'fingerstyle', 'folk', 'freak folk', 'new weird america', 'singer-songwriter', 'traditional blues', 'traditional folk']",47
1348,4kHtgiRnpmFIV5Tm4BIs8l,Sergei Prokofiev,2012-06-11T06:34:54Z,1998-01-01,1988.0,128015,"['classical', 'early modern classical', 'russian modern classical']",60
1349,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,2012-05-21T04:48:28Z,2011-06-29,327.0,1012526,"['indie pop', 'indie rock', 'modern rock']",73
1350,4kSGbjWGxTchKpIxXPJv0B,Crumb,2017-07-14T22:12:35Z,2016-09-06,311.0,159412,"['indie garage rock', 'neo-psychedelic']",65
1351,4kubsO16bEfCADaVUyoYb6,Giraffage,2018-06-14T18:34:39Z,2017-10-20,237.0,94246,"['chillwave', 'indie dream pop', 'indietronica', 'vapor soul', 'vapor twitch']",51
1352,4l1cKWYW591xnwEGxpUg3J,Miike Snow,2013-02-08T05:59:25Z,2009,1499.0,521864,"['alternative dance', 'dance-punk', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'shimmer pop', 'swedish electropop', 'swedish indie pop', 'swedish synthpop']",63
1353,4l2MwXYwUDQKHcUXwCZjEz,José James,2013-02-08T05:54:22Z,2013,0.0,84502,"['belgian modern jazz', 'indie jazz', 'neo r&b', 'neo soul', 'soul', 'vocal jazz']",54
1354,4l8xPGtl6DHR2uvunqrl8r,CAN,2017-09-07T20:42:36Z,1971,17051.0,147690,"['alternative rock', 'art rock', 'dance rock', 'dance-punk', 'experimental', 'experimental rock', 'freak folk', 'krautrock', 'lo-fi', 'neo-psychedelic', 'no wave', 'noise pop', 'post-punk', 'psychedelic rock', 'singer-songwriter', 'space rock']",55
1355,4lJ38ruS6I9LrK2YB5vWEe,Luther Burbank,2019-06-10T19:03:57Z,2019-06-07,3.0,18,[],0
1356,4lsLWmOLcZjlaPhx7FKwLl,Inara George,2017-10-09T06:51:14Z,2017-10-06,3.0,11005,['folk-pop'],45
1357,4lxYjU4q6B1KoDJOvNXzQy,Kiki Gyan,2019-08-02T04:01:06Z,2012-12-03,2433.0,7104,['disco'],44
1358,4m0HRALRlPxbZp5SwvktFX,Cities Aviv,2016-05-31T22:44:38Z,2014-01-28,854.0,10805,"['experimental hip hop', 'memphis indie', 'underground hip hop']",34
1359,4mReAPPco75Rlqzvl9SjWk,Newaxeyes,2017-08-29T23:45:13Z,2014-10-29,6.0,209,[],1
1360,4mtHSXwIHihO6MWNq5Qoko,Squarepusher,2013-08-09T21:34:32Z,1998-10-12,786.0,108805,"['abstract', 'drill and bass', 'electro', 'intelligent dance music', 'microhouse', 'ninja']",48
1361,4mw86zm4QZIL8SksdyE6OU,múm,2019-09-02T19:40:08Z,2002-05-20,6314.0,113695,"['chamber pop', 'compositional ambient', 'folktronica', 'icelandic electronic', 'icelandic indie', 'icelandic pop', 'post-rock']",46
1362,4n7L1vYXp4Dt0HfxaLBj9l,Dazz Band,2018-10-08T04:30:30Z,1996-12-09,7973.0,147466,"['disco', 'electro', 'funk', 'motown', 'post-disco', 'quiet storm']",48
1363,4nJ3J7RwgYmMARNAVrFb06,The Blackbyrds,2017-11-08T23:57:58Z,1994-01-01,8712.0,47732,"['classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul', 'soul jazz']",45
1364,4nhvb6x9ZhPiYCzrHDNia9,Daphni,2018-06-14T18:34:26Z,2017-10-06,251.0,53463,"['alternative dance', 'bass music', 'deep house', 'electronica', 'float house', 'future garage', 'indie soul', 'indietronica', 'microhouse', 'minimal techno', 'new rave', 'tech house']",50
1365,4o6gglPeg2GgT0FYDtzFeF,Clap! Clap!,2016-12-30T19:55:10Z,2016-12-09,21.0,24363,['italian electronica'],35
1366,4oDjh8wNW5vDHyFRrDYC4k,Loyle Carner,2017-08-08T04:21:12Z,2017-01-20,200.0,274274,"['indie r&b', 'indie soul', 'london rap']",70
1367,4oLZx5FplbgfM8DEe9U8LB,Camp Lo,2013-08-04T04:59:35Z,1990-01-01,8616.0,77797,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'southern hip hop', 'turntablism']",52
1368,4og9jrin5xH5JiFPbeGUPb,The Skatalites,2013-10-06T07:37:48Z,2012-04-16,538.0,134512,"['dub', 'reggae', 'rock steady', 'ska', 'ska jazz', 'ska revival']",54
1369,4p35pLn1lRgqoVVsnqNZEK,Bugge Wesseltoft,2017-01-16T23:31:03Z,2016-10-07,101.0,32483,"['dark jazz', 'norwegian jazz', 'nu jazz', 'swedish jazz']",49
1370,4p6DfIA6NnKmWeRgDJPLT0,Chanticleer,2012-07-05T09:54:42Z,2010-11-19,594.0,12809,"['american choir', 'choral', 'early music choir', 'polyphony']",38
1371,4pejUc4iciQfgdX6OKulQn,Queens of the Stone Age,2013-06-11T20:06:09Z,2013-06-03,6.0,2050363,"['alternative metal', 'alternative rock', 'blues rock', 'garage rock', 'modern rock', 'nu metal', 'palm desert scene', 'post-grunge', 'rock', 'stoner metal', 'stoner rock']",74
1372,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,2013-06-05T03:39:58Z,2012-04-13,418.0,4881449,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",81
1373,4pxU0h86QnMOe6iNIy7pCU,Eyedea & Abilities,2015-03-02T19:39:07Z,2001,5173.0,62088,"['abstract hip hop', 'alternative hip hop', 'minnesota hip hop', 'underground rap']",44
1374,4pxlntE89zyfL0txVloogM,Boredoms,2017-06-13T18:34:37Z,2000-01-01,6373.0,20284,"['experimental rock', 'japanese psychedelic', 'japanoise', 'noise rock']",17
1375,4qsJVo9DrBRnCzp3itrjdg,Miss Ko,2013-10-07T19:59:50Z,2012-08-08,425.0,14819,"['chinese hip hop', 'taiwan hip hop']",38
1376,4qstV1aoIFSc0eP8imUZQA,Kimyan Law,2019-02-04T05:00:04Z,2014-11-10,1547.0,5160,[],36
1377,4rMUtWPGbE6waga7PQO0oQ,Galactic,2013-05-15T19:22:51Z,2010-02-05,1195.0,82290,"['funk', 'funk rock', 'jam band', 'new orleans funk']",51
1378,4rZJKub3qA5t1yYcT3qmm4,De Staat,2017-08-31T18:49:50Z,2016-01-15,594.0,53415,"['dutch indie', 'dutch rock']",51
1379,4rjlerN21ygkIhmUv55irs,The Jesus and Mary Chain,2016-12-12T20:54:23Z,2016-12-09,3.0,252242,"['alternative rock', 'art rock', 'dance rock', 'dream pop', 'garage rock', 'indie rock', 'lo-fi', 'new wave', 'noise pop', 'nu gaze', 'post-punk', 'punk', 'rock', 'scottish indie', 'shoegaze', 'uk post-punk']",58
1380,4sH7SLGP6BLOYDtcP6Lm47,P.O.S,2014-11-05T03:46:02Z,2009-02-03,40.0,34304,"['abstract hip hop', 'minnesota hip hop']",49
1381,4sIafgKDXEcNYhttAcg9R3,Bing Ji Ling,2015-01-01T19:42:48Z,2014-09-09,114.0,1072,[],34
1382,4sTcgUXJRSvSQHei3ZQUBR,Juaneco Y Su Combo,2017-07-11T21:19:07Z,1964,19550.0,24433,"['chicha', 'cumbia', 'cumbia peruana', 'peruvian rock']",41
1383,4sfL701NAogwKc7mBMWNsy,The Breathing Effect,2017-07-11T20:47:57Z,2015-04-21,62.0,5812,[],28
1384,4skJp5OKvcc9eKokiuhi2s,Pond,2015-07-08T16:48:10Z,2015-01-23,166.0,189469,"['indie rock', 'indietronica', 'neo-psychedelic']",59
1385,4ssUf5gLb1GBLxi1BhPrVt,Jorge Drexler,2012-05-21T05:17:59Z,2005-03-15,7.0,466270,"['cantautor', 'latin afrobeat', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol']",71
1386,4tKUoNubW02udXOh7SLtXV,Alpine,2017-05-20T00:51:07Z,2013-05-21,1460.0,66258,['australian indie'],43
1387,4tPyCwWrsvZ8OKYl7QRavL,Yumi Zouma,2016-09-03T00:02:48Z,2016-05-27,99.0,63310,"['chillwave', 'christchurch indie', 'electropop', 'indie pop', 'indie poptimism', 'indie soul', 'indietronica', 'nz pop', 'shimmer pop', 'vapor soul']",55
1388,4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,2012-06-25T15:59:10Z,1991-01-01,906.0,1175801,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",73
1389,4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,2012-06-25T16:08:58Z,2001-03-07,29.0,5762553,"['electro', 'filter house']",83
1390,4td6MWXdOpg7Cnfrus0klp,Cookies,2017-10-04T23:34:20Z,2014-09-09,1121.0,2968,['brooklyn indie'],23
1391,4toEjJSZu1rbfX2hfVdZFA,Boogie Down Productions,2018-10-04T18:40:35Z,1987,11599.0,153629,"['conscious hip hop', 'east coast hip hop', 'electro', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'turntablism']",46
1392,4tvKz56Tr39bkhcQUTO0Xr,Angus & Julia Stone,2019-08-29T03:19:18Z,2007-09-08,4373.0,941863,"['australian indie folk', 'chamber pop', 'folk-pop', 'indie folk', 'neo mellow']",73
1393,4u3JZVJYDq2F3KgnUFw9dp,Abstract Orchestra,2018-03-12T22:29:50Z,2017-06-30,117.0,13467,"['alternative hip hop', 'indie jazz']",44
1394,4uSftVc3FPWe6RJuMZNEe9,Andrew Bird,2019-03-28T21:51:41Z,2019-03-22,6.0,371487,"['art pop', 'baroque pop', 'chamber pop', 'chicago indie', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'melancholia', 'new americana', 'singer-songwriter', 'stomp and holler']",64
1395,4uWvboDVb3UDhPJPKRx4CB,Nomo,2016-08-06T04:13:14Z,2008-06-17,2972.0,3861,['afrobeat'],28
1396,4v4xuH9VypORYabMnhPLt1,Jem,2013-10-06T07:37:48Z,2004-03-23,3484.0,52546,['pop rock'],50
