,Artist ID,Followers,Genres,Artist Popularity
1215,6O2zJ0tId7g07yzHtX0yap,917987,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",71
1216,1ILwJ5zliBLMsRARQJjOMp,46818,"['acid jazz', 'big beat', 'electronica', 'indie soul', 'ninja', 'nu jazz', 'trip hop', 'turntablism']",53
1217,0Wkm45quqfx3NepJpXDvwE,151071,['art pop'],59
1218,4WM7072AVxYse8jthvfKAY,11275,['british soul'],39
1219,6g0Wah2YFtb1rFgKhUktlo,336569,"['funk', 'hip hop', 'neo soul', 'r&b', 'soul', 'urban contemporary']",62
1220,4S4kD5NBlgaq4YLBQSEMyY,115734,['gospel'],54
1221,7ip3CWlgPZbQHvgJpmcGSS,30617,"['german pop', 'new romantic', 'new wave', 'synthpop']",56
1222,0oP5sLCzQvtRCwiI6RntiN,1592,[],19
1223,6rcgL1A1rJywnXbzfnxHG9,9,[],0
1224,4awgEb2pQYbDOC6OFuPy9x,4600,['nz pop'],48
1225,57anmI1X2hXWPrNagFdzZr,91059,"['alternative dance', 'chillwave', 'dance-punk', 'electropop', 'indietronica', 'new rave']",49
1226,48US3n5ecZ1TS4RjzsdWrm,2291,['neo r&b'],33
1227,58rIPw8uw8LW01eQH7Mi7m,27749,"['american shoegaze', 'dark post-punk', 'grave wave', 'nu gaze']",44
1228,0sRVVDpgF2sKzPBkDszzUl,37536,"['ambient', 'art pop', 'bass music', 'electra', 'escape room', 'experimental pop', 'fluxwork', 'footwork', 'fourth world', 'gauze pop', 'grave wave', 'hauntology', 'mandible', 'microhouse', 'outsider house', 'vaporwave', 'witch house']",38
1229,5a0etAzO5V26gvlbmHzT9W,487831,"['downtempo', 'electronica', 'microhouse']",60
1230,6liAMWkVf5LH7YR9yfFy1Y,1032292,"['art pop', 'electronica', 'laboratorio', 'trip hop']",65
1231,7cfCmW2AFiMNdpJdY0vJsr,1595,['vapor pop'],26
1232,32ogthv0BdaSMPml02X9YB,408090,"['chamber pop', 'downtempo', 'electronica', 'ninja', 'nu jazz']",66
1233,431MDRxvR8Gt8VHD7C4lQh,618,['deep ambient'],12
1234,5dSCgfYs71v0zjg2AwUq9n,554,[],9
1235,4EVpmkEwrLYEg6jIsiPMIb,901940,"['chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'seattle indie', 'stomp and holler']",69
1236,3PcMolaGsh2nryvBR2sQOS,85096,"['jazz funk', 'jazz fusion', 'smooth jazz']",52
1237,1ZN1c1qWEGZNX1pGeKCPpf,38968,"['jam band', 'jamgrass', 'new americana', 'progressive bluegrass', 'roots americana']",55
1238,2UBTfUoLI07iRqGeUrwhZh,157113,"['alternative country', 'country rock', 'folk', 'heartland rock', 'new americana', 'outlaw country', 'rock', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']",61
1239,5vyB8nvBi8Q453LxIl94q1,6128,['nordic soundtrack'],34
1240,6Ms9HDPdO2yBwjtljcqL7H,6724,"['instrumental rock', 'neo-psychedelic']",30
1241,4Jgff61nnhZ5fOV2KA0lRp,94,[],1
1242,49BJFNmL0Qb0eUEROwcTlO,7683,[],32
1243,1GhPHrq36VKCY3ucVaZCfo,1149023,"['alternative dance', 'big beat', 'breakbeat', 'electronica', 'new rave']",69
1244,1RyvyyTE3xzB2ZywiAwp0i,8140876,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",89
1245,0jQlt8C2OuW3ZwHTSvTDI5,19323,"['j-indie', 'japanese singer-songwriter']",31
1246,5wbIWUzTPuTxTyG6ouQKqz,299967,"['blues rock', 'jam band', 'rock', 'roots rock']",62
1247,5xUf6j4upBrXZPg6AI4MRK,2199752,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'modern rock', 'nu metal', 'post-grunge', 'rock']",72
1248,2GLf7iaOOujAem5R87xwto,48296,"['alternative dance', 'electronica', 'experimental pop', 'indietronica', 'microhouse', 'minimal techno', 'new rave']",48
1249,7Ht57YadlBXcFJDK3plmhO,65020,"['alternative rock', 'anti-folk', 'chamber pop', 'dream pop', 'emo', 'experimental rock', 'freak folk', 'indie pop', 'indie rock', 'lo-fi', 'noise pop', 'noise rock', 'olympia wa indie', 'slow core']",51
1250,2dn0CGCWvtrwZ66bOeLNb2,48723,"['chamber pop', 'folk-pop', 'indie pop', 'stomp and holler']",42
1251,1qcU8NabUQ5efQf8UGW6CV,271013,"['alternative dance', 'dance-punk', 'electronica', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave']",59
1252,5mYw31MXiGnqTMliAcl7m8,11111,"['contemporary jazz', 'contemporary post-bop']",33
1253,6FXMGgJwohJLUSr5nVlf9X,1253061,"['downtempo', 'electronica', 'trip hop']",69
1254,5K4W6rqBFWDnAN6FQUkS6x,10724340,"['chicago rap', 'pop rap', 'rap']",96
1255,0gqIrDRL7CEPBWMmkuZPdQ,189264,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap']",55
1256,68YD0oUAF8k1NqEFAIx60M,597,['kent indie'],12
1257,39vA9YljbnOApXKniLWBZv,358941,"['art pop', 'chamber pop', 'electropop', 'escape room', 'etherpop', 'folk-pop', 'indie pop', 'indietronica', 'shimmer pop']",65
1258,4tKUoNubW02udXOh7SLtXV,66258,['australian indie'],43
1259,5BE2thxoKn9GABgMVwY8VY,1932,[],11
1260,5Ouogjg668pTmPkpgI8z0L,1347,['jazz drums'],25
1261,37ZvFp654tY74Z1D2TLOGR,117398,"['funk', 'jazz trombone', 'new orleans funk']",52
1262,7MJ1pB5d6Vjmzep2zQlorn,27267,"['british modern classical', 'classical']",54
1263,1E9yHU4MUlqMm3VTbYHiBe,6,[],0
1264,3O5qHn9paOR4fiT7M2vukb,4,[],2
1265,5bLa4qglhcaLq0F3V1FpU2,153,[],11
1266,1O9iHQjrVuiAYOJFCBeFSl,45965,"['art pop', 'escape room']",44
1267,3yVH6DulVn7iKBitWpj225,3077,['quebec indie'],12
1268,6TnRsbEEAkxaOYJLcEWd5m,9149,['gothenburg indie'],34
1269,4ZWvN9FEfdTea1SEHjpTNi,88263,"['indie pop', 'indie rock']",52
1270,5Y5Qltdor4sw3O8NnFw5pO,39219,['jam band'],46
1271,2NtGOVTuHBMDfR5PMNPBGT,13471,"['brill building pop', 'classic girl group', 'doo-wop', 'motown', 'philly soul', 'rhythm and blues']",39
1272,6mcrZQmgzFGRWf7C0SObou,310557,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",68
1273,7ivkYuFP3YZtNylAbefMgi,3046,[],29
1274,2YZyLoL8N0Wb9xBt1NhZWg,13515042,"['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",90
1275,7DORj3eYMlPwqbRZ4StSmQ,337,['bedroom pop'],7
1276,3wJ2NeHF58Im2tojNX8ESR,1997,['springfield mo indie'],27
1277,1vPmwfwytzhoK1cXXWzQWI,11550,"['indie jazz', 'indie soul', 'neo r&b', 'uk contemporary jazz']",40
1278,3xtuxaC1PVAqEgOgDs5Ytu,193,[],12
1279,2wouN3QXejYa5tKetYdcVX,168689,"['chillwave', 'future funk', 'indietronica', 'vaporwave', 'wonky']",56
1280,4ZgIWfyg9BkcqnJJ2xVR3f,24271,"['deep idm', 'drill and bass', 'dusseldorf electronic', 'dusseldorf indie', 'german electronica', 'indie electronica', 'intelligent dance music', 'microhouse']",33
1281,3uWK9g12Kh4IarZX052vJR,15705,"['experimental electronic', 'vapor twitch']",43
1282,4sH7SLGP6BLOYDtcP6Lm47,34304,"['abstract hip hop', 'minnesota hip hop']",49
1283,4QDvXnbmw1znkqkK1119Fc,81751,"['alternative r&b', 'electropop', 'indie electropop', 'indie poptimism', 'indie r&b', 'indietronica', 'vapor soul']",63
1284,3XHO7cRUPCLOr6jwp8vsx5,2380387,['indie rock'],76
1285,0W2ZH8knJiOzH0ZwXnsgox,59055,"['uk alternative hip hop', 'uk hip hop']",51
1286,5hE6NCoobhyEu6TRSbjOJY,281454,"['alternative dance', 'art pop', 'chamber pop', 'electronica', 'electropop', 'new rave', 'swedish electropop', 'swedish synth', 'swedish synthpop']",57
1287,2S0D6Vlt9T6z5MNm1UBJgf,10131,"['australian jazz', 'dark jazz']",24
1288,7DJFRl03vIbpkcNWuCNcvD,3690,[],29
1289,2GvwZbDjH1DbQpodGKENDw,36227,"['float house', 'frankfurt electronic', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']",40
1290,0NJ6wlOAsAJ1PN4VRdTPKA,237489,"['medieval folk', 'nordic folk', 'rune folk', 'viking folk']",60
1291,6Tyzp9KzpiZ04DABQoedps,466574,"['alternative dance', 'alternative r&b', 'art pop', 'chillwave', 'dance-punk', 'downtempo', 'electronica', 'electropop', 'escape room', 'gothenburg indie', 'indie pop', 'indie soul', 'indietronica', 'new rave', 'swedish electropop', 'swedish synthpop', 'trip hop']",66
1292,09hVIj6vWgoCDtT03h8ZCa,1081818,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap']",71
1293,4VEYuC4aKDO5OJo1kL9a1O,902,[],6
1294,65CKKZilbcSKkAPC9a5Mvh,48688,"['afrobeat', 'afropop', 'malian blues', 'mande pop', 'world']",57
1295,7pQXfjCzKMCrcQnp9TAn3z,2458,[],30
1296,6ivVgdQ8qi5Tu2pc1zeVKP,3633,['progressive jazz fusion'],17
1297,5tCfZ8dYbzaq6auQeSAsRl,6738,"['avant-garde jazz', 'contemporary jazz', 'free improvisation', 'free jazz', 'jazz guitar']",31
1298,6PaS7SRwcsHsWQy24n349I,231,[],21
1299,2jQ6wRQ7yP1UrctodeuYQP,12555,"['indie jazz', 'indie soul', 'neo r&b', 'rva indie']",41
1300,4OJCbpgLBwFKH3kvlvylUn,4529,['bedroom soul'],41
1301,1gR0gsQYfi6joyO1dlp76N,834391,"['alternative dance', 'dance-punk', 'disco house', 'electro house', 'electronica', 'filter house', 'indietronica', 'new rave']",65
1302,16GcWuvvybAoaHr0NqT8Eh,1273476,"['alabama indie', 'folk-pop', 'funk', 'stomp and holler']",67
1303,6i6WlGzQtXtz7GcC5H5st5,321120,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock', 'yacht rock']",66
1304,1fy3AQc7grjf5LnCd7snSg,96912,"['british indie rock', 'britpop', 'celtic rock', 'dundee indie', 'indie rock', 'modern rock', 'scottish indie rock', 'scottish rock']",51
1305,0eVyjRhzZKke2KFYTcDkeu,128591,"['alternative hip hop', 'boom bap', 'hardcore hip hop', 'hip hop', 'southern hip hop', 'underground hip hop', 'west coast rap']",62
1306,5CE2IfdYZEQGIDsfiRm8SI,351116,"['alternative hip hop', 'big beat', 'downtempo', 'electronica', 'hip hop', 'nu jazz', 'trip hop', 'turntablism']",67
1307,0cLrgpG3pW4MX4nD8h6qCc,64243,"['afrobeat', 'electronica', 'funk', 'indie jazz', 'indie soul', 'instrumental soul', 'soul']",56
1308,33bp8SqQpV7SzeYxSj714C,7373,"['banjo', 'bluegrass', 'instrumental bluegrass', 'old-time', 'progressive bluegrass']",39
1309,4PDpGtF16XpqvXxsrFwQnN,375874,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz piano', 'vocal jazz']",59
1310,4NJhFmfw43RLBLjQvxDuRS,3155275,"['classical', 'classical era']",78
1311,6fimwBQkUgYS2HweErgxN5,28728,"['bristol indie', 'dance-punk']",44
1312,3apLA4vM37l7KbHOvpyPIc,5841,[],37
1313,5UH0MJYNrZoaqu9P0A3SII,1916,"['dark jazz', 'norwegian experimental']",23
1314,0BqALs1lInR9TTOulUADH7,26744,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz trio', 'soul jazz', 'stride']",48
1315,4kHtgiRnpmFIV5Tm4BIs8l,128015,"['classical', 'early modern classical', 'russian modern classical']",60
1316,6XIX2G6ZGiVQgMr6SSTMFu,7230,[],31
1317,28rNZfNFHhZt6yYOmUzYVK,3006,['austindie'],30
1318,6CWTBjOJK75cTE8Xv8u1kj,540542,"['art pop', 'canadian indie', 'canadian pop', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'singer-songwriter', 'slow core']",64
1319,2uwZN25rCAU2eRrsBtmsaV,665,['malian traditional'],9
1320,5JYtpnUKxAzXfHEYpOeeit,431638,"['bossa nova', 'mangue bit', 'mpb', 'pagode', 'samba']",66
1321,7GsGbCzO83SuMMGLtNcp05,203,[],3
1322,1xU878Z1QtBldR7ru9owdU,1527220,"['alternative dance', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave']",69
1323,1f3ubTd6eyxuy30ddDJQQa,24301,"['folk', 'folk-pop', 'indie folk', 'new americana', 'progressive bluegrass']",51
1324,5stWr4xhAG8w29JUSt8UCO,4657,['irish electronic'],22
1325,7kzEfOaqiXkhhTh7qMPVLj,10966,"['arab trap', 'persian alternative']",38
1326,2iJ14e3Ezd4GXKbLqacigE,89,[],0
1327,3jk39CGeaaSO3FPKNx1RUx,270493,"['alternative r&b', 'escape room', 'lgbtq+ hip hop']",67
1328,6tZITL37kr2MC9TOctvIQC,257,[],10
1329,4M0DtVyxxAVjPTFQYPpX1y,6985,"['jazz rap', 'uk alternative hip hop']",43
1330,5CuU6SRJjbbZL926nSGGxX,73818,"['abstract hip hop', 'alternative hip hop', 'escape room']",51
1331,20dRvQDfCTLJU0pgq13ZYp,24440,"['alternative hip hop', 'boom bap']",45
1332,6e7BQ0gM6o8ecMXRZkXxlZ,23880,"['alternative hip hop', 'indie jazz', 'wonky']",48
1333,3nuc29fYGlQbIrwh4yrNWd,246120,"['boston rock', 'electropop', 'folk-pop', 'indie folk', 'new americana', 'stomp and holler']",66
1334,69Qu66Y6G07dk23Ld2ym1F,4408,"['21st century classical', 'american 21st century classical', 'avant-garde', 'contemporary classical']",31
1335,32lo0J8u6KZJTwBOIBrdYS,383215,"['electronica', 'funk rock', 'nu jazz', 'nz reggae']",65
1336,2H3xDjMmp31iLmsgXxLFyI,27773,"['jazz blues', 'vocal jazz']",43
1337,3zX0EMvB00JzxnRi5EIICP,39454,"['jazz funk', 'jazz fusion', 'jazz guitar']",40
1338,0aDq59Z2MJTahQmYIX3kBY,4561,[],23
1339,3DEveX6KVzhPDqq2VRuN14,88566,"['acid jazz', 'neo soul']",52
1340,6KwmhoKJvUMHJcRFnb30Wv,162,[],1
1341,6QA1jIAC7i52uJi8jbJDWB,7945,"['detroit indie', 'jazz boom bap']",39
1342,6BuDxEE5rfuYeyhxQsl53K,53943,"['ambient', 'art pop', 'bass music', 'chamber psych', 'chillwave', 'dub techno', 'electronica', 'escape room', 'experimental pop', 'float house', 'fluxwork', 'fourth world', 'future garage', 'indietronica', 'intelligent dance music', 'microhouse', 'minimal techno', 'outsider house', 'techno', 'vaporwave', 'wonky']",51
1343,72X6FHxaShda0XeQw3vbeF,268681,"['alternative rock', 'art pop', 'chamber pop', 'dream pop', 'indie rock', 'lo-fi', 'noise pop', 'nu gaze', 'post-rock', 'reading indie', 'shoegaze', 'slow core']",60
1344,29ITaP4nYGDlz54m7pLJL1,25054,['neo-psychedelic'],44
1345,2FwDTncULUnmANIh7qKa5z,606582,"['filter house', 'indie soul']",74
1346,2WolunrlfX16S6TGCdFpkO,2192,[],21
1347,5IL5awl9gUcb2ez9IgmW26,38813,"['icelandic folk', 'icelandic indie', 'icelandic pop']",49
1348,2Ev0e8GUIX4u7d9etNLTXg,175932,"['adult standards', 'nashville sound', 'rock-and-roll']",59
1349,4js8BDiQwnHLlDmT1shPH7,37324,"['drone folk', 'experimental', 'fingerstyle', 'folk', 'freak folk', 'new weird america', 'singer-songwriter', 'traditional blues', 'traditional folk']",47
1350,7uLXW75DlTRahz2WKJZGeO,24328,"['alternative americana', 'chamber psych', 'drone folk', 'experimental psych', 'freak folk', 'indie folk', 'neo-psychedelic', 'new weird america']",44
1351,196lKsA13K3keVXMDFK66q,738281,"['folk-pop', 'indie folk', 'new americana', 'north carolina indie', 'progressive bluegrass', 'stomp and holler']",69
1352,1TTfuOdEtj8lin2zR4OWmP,9097,['baltimore indie'],43
1353,6VD4UEUPvtsemqD3mmTqCR,969795,"['big room', 'dance pop', 'deep big room', 'disco house', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop', 'progressive electro house', 'tropical house']",73
1354,6nxWCVXbOlEVRexSbLsTer,1876173,"['australian dance', 'australian electropop', 'australian indie', 'downtempo']",79
1355,5gmccuIUMppsogh9PW6O2t,1076,[],9
1356,57lZV9UhuFwsrNGADnli40,1811,[],22
1357,3bUwxJgNakzYKkqAVgZLlh,643836,"['britpop', 'modern rock', 'neo mellow', 'pop rock', 'rock']",65
1358,3kjuyTCjPG1WMFCiyc5IuB,1618021,"['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'chamber pop', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock']",73
1359,36QJpDe2go2KgaRleHCDTp,8133146,"['album rock', 'classic rock', 'hard rock', 'rock']",82
1360,4DeF1n7pWrs52PhWd2sEyr,32053,"['bow pop', 'cello', 'dark cabaret', 'steampunk']",36
1361,42AURgCa94xz79E0fxE3Ay,21813,"['experimental', 'industrial', 'laboratorio']",28
1362,7KomCxZv6D5qCVvefwMnwB,87480,"['ebm', 'experimental', 'experimental rock', 'industrial', 'industrial rock', 'neue deutsche welle', 'no wave', 'post-punk']",43
1363,2Rm7VTB4dF8TC9DpKdROjF,368,"['electroacoustic improvisation', 'lowercase', 'musique concrete', 'sound art']",2
1364,50y2OzCSyTjOZqn65E4BPz,1383,[],14
1365,01QTIT5P1pFP3QnnFSdsJf,1265380,"['chicago rap', 'conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",71
1366,0IXabnQgJf7eO1hIF71YS9,21036,"['alternative hip hop', 'hip hop', 'jazz rap']",36
1367,4J6CnIqPEtWYn3la2YYj2c,22107,"['afro psych', 'afro-funk']",38
1368,0kEfub5RzlZOB2zGomqVSU,153307,"['conscious hip hop', 'funk', 'jazz funk', 'slam poetry', 'soul']",56
1369,3VEG6gxFIMfl4Cdog26avS,112889,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz trio', 'soul jazz', 'stride', 'vocal jazz']",57
1370,3IqoFUpoJi1qvebL8Vi2aK,22660,['fingerstyle'],42
1371,0grPfzk6cTnzfQpxjLDPs0,13945,"['ambient', 'compositional ambient', 'drift', 'drone', 'fourth world', 'neo-classical', 'warm drone']",44
1372,3faU4szuCTGzMnvKaHEQMQ,75,['korean jazz'],2
1373,2933wDUojoQmvqSdTAE5NB,145292,"['downtempo', 'electronica']",50
1374,5VF0YkVLeVD4ytyiyVSIiF,186712,"['art pop', 'brooklyn indie', 'chamber pop', 'chillwave', 'experimental pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'noise pop', 'stomp and holler']",53
1375,67NPZerrxweLchiia4fFD4,3035,['ambient techno'],15
1376,2Jk17dvbqUDGvraV7KyLrq,748,[],7
1377,0UF7XLthtbSF2Eur7559oV,546234,"['disco house', 'filter house', 'new rave']",62
1378,5pllh30wANVWCz3YaTePAG,4014,[],27
1379,3SInttLnvf5G4Aa95aAYPr,46830,"['art rock', 'canterbury scene', 'french jazz', 'jazz funk', 'jazz fusion', 'jazz violin', 'progressive rock', 'symphonic rock']",43
1380,0rNAAMnuGPCPzE7Oa9z7W3,510,"['21st century classical', 'latin classical']",12
1381,3NQUtyu0fGDFqYzG5xhslP,12278,"['classic icelandic pop', 'icelandic folk', 'icelandic indie', 'icelandic pop', 'icelandic rock']",38
1382,4388BfCZqej42gG0DE4TlX,4596,['swedish singer-songwriter'],28
1383,1fUMEn4Yk7ZUloozE0fRLL,168512,['british soul'],53
1384,07UJz804RJxqNvxFXC3h9H,59799,"['electronic trap', 'scottish electronic', 'vapor soul', 'vapor twitch']",48
1385,2FXutnm1C8PicDzHZsoUdj,1829,[],18
1386,6YIiMThynFkSRr8SCs2ZW8,16804,"['experimental', 'experimental pop']",34
1387,1FoKQpDY5wj8JLWH6mpjEj,3379,[],23
1388,2MhJFzmNyDACY2tRJhMMNy,1777,[],16
1389,1PXHzxRDiLnjqNrRn2Xbsa,321291,"['alternative dance', 'big beat', 'electronica', 'new rave']",62
1390,0zkI8Gci7muk180ACGwlxh,12465,['la pop'],39
1391,6dWVt38ueCw46cGnWDbTl8,3538,[],14
1392,2a4lU7F8toqKpb5v6Ftqya,27555,['retro soul'],54
1393,3T91YntaaHTAKK2GYoTUPW,5193,['soundtrack'],38
1394,3E8iIu6yKztcuEHrKFBNMS,2026,['pub rock'],30
1395,3VNITwohbvU5Wuy5PC6dsI,1141350,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']",69
1396,1YfEcTuGvBQ8xSD1f53UnK,1302178,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap']",76
1397,6Wbgco5Pz6hIyw31NxiEJR,6206,['bay area indie'],16
1398,0CDUUM6KNRvgBFYIbWxJwV,176176,"['deep new americana', 'folk-pop', 'funk', 'indie folk', 'indie pop', 'indie rock', 'new americana', 'pop rock', 'roots rock', 'stomp and holler']",60
1399,3QgSmABpItIdj908ek80n5,161335,"['alternative rock', 'blues rock', 'boston rock', 'garage rock']",55
1400,4fHCEeChre5Ajrkk2ktKdG,1116,[],28
1401,6G0kPwGN96TTnSjeiqM3Ys,6023,"['arab folk', 'iraqi pop', 'oud']",23
1402,2N4EYkIlG1kv25g6Wv8LGI,164436,"['alternative hip hop', 'atl hip hop', 'conscious hip hop', 'southern hip hop']",60
1403,5S7A3k8YvGhc78LKeqe8gl,1134,[],31
1404,7sjttK1WcZeyLPn3IsQ62L,573351,"['britpop', 'garage rock', 'indie rock', 'modern rock', 'rock']",64
1405,3HJIB8sYPyxrFGuwvKXSLR,399764,"['alternative dance', 'alternative rock', 'brooklyn indie', 'chamber pop', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'noise pop', 'stomp and holler']",62
1406,6wIPycsVyFlJaHYTW8qY0T,2476,['swedish indie pop'],33
1407,3jrgftS3TYbNxcPt5itKhz,21029,"['country rock', 'soft rock', 'yacht rock']",46
1408,3VDPs0X6CiBH6cN6Qnv7Kd,1503,[],28
1409,0CNehpGYdxk87YYMiBpnyP,9614,['la indie'],36
1410,5YfW24O2P3ljTAZjBRr4jy,4025,"['brazilian modern jazz', 'deep brazilian pop']",22
1411,5sL9uDMwceYHPknnCLAAwJ,102489,"['alternative dance', 'electronica', 'icelandic electronic', 'icelandic pop', 'trip hop']",50
1412,4o6gglPeg2GgT0FYDtzFeF,24363,['italian electronica'],35
1413,18zqvHBEzvo7q6rFsgVrfW,13128,[],40
1414,2xU4ZHBcDYVsdruUndKbw1,615,[],10
1415,4jXfFzeP66Zy67HM2mvIIF,345248,"['adult standards', 'bebop', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz fusion', 'jazz piano', 'stride', 'vocal jazz']",65
1416,2wWBoQpcybsDVpouFubTqZ,5478,[],43
1417,2tVKKTWBbwekgW6L0WYrwu,848,['progressive jazz fusion'],9
1418,1CghIboTgOpw0iYLR5DC9l,2092,"['afro-funk', 'afropop']",14
1419,5DVNYTu9GBLPQoVxSxG0yw,17,[],0
1420,3DmDJOQgrwlq8MxXGLeFvA,10044,"['escape room', 'fluxwork', 'outsider house', 'underground hip hop']",34
1421,2s0438sn0pYL2OuukcFqPN,68691,"['montreal indie', 'ninja', 'nu jazz', 'scratch', 'trip hop', 'turntablism']",54
1422,6d1HqiWNEKV9zFqQM9WeYo,81008,"['deep house', 'electronica', 'indie jazz', 'indie soul', 'indietronica', 'new rave', 'ninja', 'nu jazz']",58
1423,1pzNRIDRT064HEdW1nG59c,17744,"['canadian indie', 'piano rock', 'quebec indie', 'stomp and holler']",35
1424,5b1OoTD9Np87L9dOmgrdLy,523,[],4
1425,680a4iDO5tGb0Mb3IIcrVz,3599,['chamber psych'],22
1426,1eOmGaF7cvbx9hw6rgBqYO,2930,['baltimore indie'],44
1427,6MUv39LOn5bz2QW4SBKE85,8742,"['baroque pop', 'indie folk']",40
1428,1AQqTYQoz0RHAEUz75nE2D,2932,[],34
1429,3pTE9iaJTkWns3mxpNQlJV,651035,"['alternative dance', 'british indie rock', 'chamber pop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'stomp and holler']",67
1430,3gBGBZz7YrFW3wQ0WUiDES,15696,"['australian hip hop', 'west australian hip hop']",37
1431,1aHiF3ESIMQtH7PGzhi6fl,14606,"['contemporary jazz', 'dark jazz', 'focus', 'jazz trio']",35
1432,0oSGxfWSnnOXhD2fKuz2Gy,4737741,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']",83
1433,57UnSUpae3SbRekxNa5Kgl,94340,"['abstract hip hop', 'alternative hip hop', 'east coast hip hop', 'experimental hip hop', 'turntablism']",47
1434,78xIjZqPpqeQkMRhe2xlFN,1815,['glitch'],12
1435,0ygIgsjUzKivFgxgjQ9iV9,57699,"['art pop', 'bass music', 'canadian electronic', 'electronica', 'escape room', 'float house', 'fluxwork', 'future garage', 'indie r&b', 'indie soul', 'indietronica', 'microhouse', 'new rave', 'wonky']",52
1436,1Xyo4u8uXC1ZmMpatF05PJ,17702916,"['canadian contemporary r&b', 'canadian pop', 'pop']",90
1437,3iOvXCl6edW5Um0fXEBRXy,3254226,"['downtempo', 'dream pop', 'indietronica']",73
1438,0TRdPkXMabkeuB8JautkEf,4969,[],40
1439,3g2kUQ6tHLLbmkV7T4GPtL,528341,"['art pop', 'chamber pop', 'folk-pop', 'indie pop', 'lilith', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']",63
1440,7eQZTqEMozBcuSubfu52i4,335854,"['alternative dance', 'art pop', 'chamber pop', 'dance-punk', 'dream pop', 'electroclash', 'electronica', 'electropop', 'gothenburg indie', 'indietronica', 'neo-synthpop', 'new rave', 'swedish electropop', 'swedish synthpop']",56
1441,16eRpMNXSQ15wuJoeqguaB,485386,"['alternative rock', 'art rock', 'experimental rock', 'garage rock', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'noise pop', 'okc indie', 'psychedelic rock', 'rock']",63
1442,4p35pLn1lRgqoVVsnqNZEK,32483,"['dark jazz', 'norwegian jazz', 'nu jazz', 'swedish jazz']",49
1443,5ZRR9BnCZ89uKNgkvnwCJ2,472,['neo-classical'],21
1444,5lYcr7Yue9FUB7MJDBtTJx,23796,"['acid jazz', 'bossa nova', 'brazilian boogie', 'brazilian psychedelic', 'broken beat', 'indie jazz', 'jazz funk', 'soul jazz']",44
1445,2C0wGDAaXTMQjzhm4iKRe5,3065,"['batida', 'fluxwork']",18
1446,4T1sY4aibm24hxfz9JnI7c,3301,['footwork'],31
1447,13ccXrK7AmXb4TddMkE7jy,161158,"['electronica', 'lilith', 'new wave pop', 'pop rock', 'trip hop']",61
1448,7tzI4rSFTHafjF18ZrNZWx,68047,"['chamber pop', 'gothenburg indie', 'indie pop', 'swedish indie pop', 'swedish singer-songwriter', 'twee pop']",47
1449,6XrpG3fOQBXzVBYjQUrsGv,5103,['ambeat'],31
1450,1pWtQSh2iFP46PqPKcUhXc,123,['african rock'],5
