,Primary Artist,Track Name,Popularity,Added At,Release Date,Artist ID,Track ID,Playlist Date - Release Date,Days Until Discovery
2195,The Chris Whiter Quintet,Boneyard 309,0,2016-10-13T23:05:10Z,2016-06-06,60MDFg3UgI7L3HiWjtANEs,25kNwS4wFxKFvTu4kGs1pf,129 days 23:05:10.000000000,129.0
2196,Three Trapped Tigers,5,36,2016-09-29T22:54:37Z,2012-03-05,1FGfJBdp4l7sELXNf92jrT,6hyvdte2QylV9yOJ0erH94,1669 days 22:54:37.000000000,1669.0
2197,Danny Brown,Tell Me What I Don't Know,48,2016-10-03T21:10:02Z,2016-09-27,7aA592KWirLsnfb5ulGWvU,3yM8iyra4fkuyf0H5RFHuE,6 days 21:10:02.000000000,6.0
2198,Kate Tempest,Ketamine For Breakfast,0,2016-10-14T19:09:48Z,2016-10-07,1O3wYcUD08X9yb6J3xaw5M,5WyeApTUIHIpS9OYLNP0xn,7 days 19:09:48.000000000,7.0
2199,ZuluZuluu,Fades,30,2016-10-14T18:39:21Z,2016-06-30,5HaAAZZUFwWxCes444swo6,6CEMmnjZTg5ZpV3XRhbAgV,106 days 18:39:21.000000000,106.0
2200,Daniel Freedman,Fareed,2,2016-09-30T17:31:47Z,2001,1iJVVjxZna5EPaCh4GEBXa,15i2VODaoaN5ICRX2ymEvU,5751 days 17:31:47.000000000,5751.0
2201,Neil Cowley Trio,The City and the Stars,0,2016-10-03T23:37:55Z,2016-09-16,1aHiF3ESIMQtH7PGzhi6fl,3Kx13AdoRN4obn805ZA5SF,17 days 23:37:55.000000000,17.0
2202,Hardcoretet,Hubristic,0,2016-09-29T22:47:19Z,2009-10-28,6ApxEQQ9AuYwAfZ4XWv1nH,1xWgYwT1K4WVhb66k4J63o,2528 days 22:47:19.000000000,2528.0
2203,Donny McCaslin,Shake Loose,0,2016-10-18T16:55:56Z,2016-10-14,1CS1JV6wZUIf5hbsWoiH1M,7MFRsRZDbsSoIKJW73Rlzp,4 days 16:55:56.000000000,4.0
2204,Vulfpeck,Conscious Club,48,2016-10-17T04:47:50Z,2016-10-17,7pXu47GoqSYRajmBCjxdD6,5vmFVIJV9XN1l01YsFuKL3,0 days 04:47:50.000000000,0.0
2205,Everything Everything,Warm Healer,27,2016-10-19T20:58:01Z,2016-02-26,1HOeqtP7tHkKNJNLzQ2tnr,4nQvpWAFAdfayyIyHVr6Fj,236 days 20:58:01.000000000,236.0
2206,Beekman,Moved By Clouds,0,2016-10-07T22:08:50Z,2016-10-07,6I5UnKfSOO8FXPWT2ek7Q7,42KUtFmNyIgwHccoQ8Ct2y,0 days 22:08:50.000000000,0.0
2207,Eryn Allen Kane,Sunday,0,2016-09-29T22:42:02Z,2016-02-02,5xI4mPixKfrCCspATqbpy3,67xeOIgU34nUP0x39QhRV0,240 days 22:42:02.000000000,240.0
2208,Frankie Reyes,"Alma, Corazón y Vida",0,2016-10-03T22:34:49Z,2016-07-29,256qpjScS1TGBrPpMXQXtD,6gwzBvtgdFJNRDfaSO3QSQ,66 days 22:34:49.000000000,66.0
2209,Luiz Bonfá,Pernambuco,42,2016-09-29T23:16:03Z,2005-02-22,174ThXFgQg2VCq9r3m8ceb,2QWMlZTBznsuJKMUIKoz95,4237 days 23:16:03.000000000,4237.0
2210,Springtime Carnivore,Name on a Matchbook,43,2016-10-03T19:58:00Z,2014-11-04,0EikLJdrz7f8ocaHztUO0S,2KaLy2FmUAGLfNsoMXJWVj,699 days 19:58:00.000000000,699.0
2211,David Crosby,By The Light Of Common Day,0,2016-10-21T16:25:26Z,2016-07-07,59zdhVoWxSoHMc74n098Re,1sZBu2r6eYK443ljeB79I6,106 days 16:25:26.000000000,106.0
2212,Cowboy Junkies,A Common Disaster,40,2016-10-14T23:03:08Z,1996-01-01,3CYSRCHfilgR8DSbkCMp5j,55vSla6QaemcnQxSanXjMh,7592 days 23:03:08.000000000,7592.0
2213,Nice As Fuck,Runaway,27,2016-10-09T22:37:14Z,2016-06-24,73uyDLNGkeOTDdgkRPA0MJ,1DRfCJPLGZQXACQ5ljp5Fm,107 days 22:37:14.000000000,107.0
2214,Laura Mvula,Let Me Fall,34,2016-10-14T18:53:25Z,2016-06-17,0Dy94lW3txJhWQHqNXP1BT,6hQFSjT1VN7KBQGicLm2j9,119 days 18:53:25.000000000,119.0
2215,Radiohead,Bangers + Mash,44,2016-10-14T19:50:36Z,2007-12-03,4Z8W4fKeB5YxbusRsdQVPb,2mAWzzAi9pdKwteyg0lNqj,3238 days 19:50:36.000000000,3238.0
2216,Pinback,BBTone,7,2016-10-12T04:18:41Z,2001,4ZWvN9FEfdTea1SEHjpTNi,0T2azTQoHhVuLfPqovap1h,5763 days 04:18:41.000000000,5763.0
2217,The Flaming Lips,The Castle,27,2016-10-21T18:22:47Z,2016-10-21,16eRpMNXSQ15wuJoeqguaB,4I44qnYihAqNnQyweMUKd0,0 days 18:22:47.000000000,0.0
2218,Zammuto,Yay,23,2016-10-19T23:01:25Z,2012-03-04,1aolDYgNWRTDQWUZ8C7jZu,6u4S030NqTTZS0RSd27p5Q,1690 days 23:01:25.000000000,1690.0
2219,Leonard Cohen,You Want It Darker,38,2016-10-20T20:04:35Z,2016-09-21,5l8VQNuIg0turYE1VtM9zV,6f8ki0AivB9X7GZnE2yszb,29 days 20:04:35.000000000,29.0
2220,Bon Iver,715 - CR∑∑KS,60,2016-09-30T17:26:48Z,2016-09-30,4LEiUm1SRbFMgfqnQTwUbQ,0H2MmFtJgoeywCIbAN3sid,0 days 17:26:48.000000000,0.0
2221,Remy Kay,Hole In My Pocket,0,2016-09-30T18:00:11Z,2015-12-18,6SqWL29zHqfgupwzutj7jv,5yLaxz1GisrHVXWXtGiElB,287 days 18:00:11.000000000,287.0
2222,Tom Brosseau,No Matter Where I Roam,7,2016-10-14T19:03:02Z,2016-07-28,2N8B0dQLfpwOtput9mRlko,6IWhYyO6YxsorfgSNKoBbz,78 days 19:03:02.000000000,78.0
2223,Busman's Holiday,No One Could Be,5,2016-10-14T16:29:33Z,2016-10-14,0vGYvd52hokoir5xE6fmnD,5yEX9xGhKle1D7U7yR6joJ,0 days 16:29:33.000000000,0.0
2224,Everything Everything,Distant Past,39,2016-10-18T23:51:46Z,2016-02-26,1HOeqtP7tHkKNJNLzQ2tnr,0gJd9n6gKHNQTgkQJ8JbgU,235 days 23:51:46.000000000,235.0
2225,Regina Spektor,Sellers of Flowers,33,2016-10-14T16:36:43Z,2016-09-30,3z6Gk257P9jNcZbBXJNX5i,6q3uxfchk363PhWWVOOQRJ,14 days 16:36:43.000000000,14.0
2226,Nico Muhly,Keep In Touch (2016),0,2016-09-30T16:50:04Z,2016-09-30,2vObsQCPsbVfkqHlQOu2zc,0XfGkX6qOXHf4PPEW2p870,0 days 16:50:04.000000000,0.0
2227,MF DOOM,Styrax Gum,25,2016-10-14T23:48:11Z,2003-09-30,2pAWfrd7WFF3XhVt9GooDL,2E9LkRMJqfFI8z3VWimqHZ,4763 days 23:48:11.000000000,4763.0
2228,Volta Jazz,Air Volta,18,2016-09-30T21:55:12Z,2016-08-03,7tr837m0bWZnXajwk9XqJI,3rqUDQnxHiFza0nKE9nwCo,58 days 21:55:12.000000000,58.0
2229,Saafron,Mana,0,2016-10-14T16:25:23Z,2016-08-26,6MieCkv8LepUcBYJC4wp3n,4jITxvgxqTdMsqetw3RR1S,49 days 16:25:23.000000000,49.0
2230,David Bowie,Killing a Little Time,0,2016-10-21T07:30:57Z,2016-10-21,0oSGxfWSnnOXhD2fKuz2Gy,6u0IAGzl4t3tx5EcGMFw5r,0 days 07:30:57.000000000,0.0
2231,Mac Quayle,1.0_2-oneincontrol.aiff,38,2016-10-06T21:07:50Z,2016-06-03,3HLApxqtvULlffnRnW88O8,7a70wyEZ5XhS8MzTU9kIvn,125 days 21:07:50.000000000,125.0
2232,Plaid,CLOCK,40,2016-10-03T22:39:14Z,2016-06-10,5akVqMzdZOdbMYbE4vNZWD,0gkVD2tr14wCfJhqhdE94L,115 days 22:39:14.000000000,115.0
2233,Danny Brown,Ain't it Funny,57,2016-10-18T23:03:39Z,2016-09-27,7aA592KWirLsnfb5ulGWvU,7ItFoQDmQIh3MAPsxiP6Vt,21 days 23:03:39.000000000,21.0
2234,Eminem,Campaign Speech,41,2016-10-20T20:05:25Z,2016-10-19,7dGJo4pcD2V6oG8kP0tJRR,1DiJsj5a4zBzWSUWdg2nTv,1 days 20:05:25.000000000,1.0
2235,Throbbing Gristle,Womb Of Corruption,12,2016-10-12T05:02:38Z,1982,1UYhxPY1oqFUg1HfF8nV3k,051eZFmzus4u3M9Ag5D4Zs,12703 days 05:02:38.000000000,12703.0
2236,Charlie Hunter,"No Money, No Honey",0,2016-10-26T17:58:37Z,2016-07-22,0si9BxvM2C33fAIkr1pgUc,4F3tj5v7fKfVTWUlnsRjWv,96 days 17:58:37.000000000,96.0
2237,Wild Palms,Ennio,7,2016-10-26T18:03:26Z,2016-06-03,1eCWh1vXt22cALxUDvQo5t,3N7nh20N6FZf4k5ZfSG6dk,145 days 18:03:26.000000000,145.0
2238,Mocky,Surprise You With A Smile,28,2016-10-26T18:17:29Z,2016-04-22,2oofDquWt9tMCETKAHmhlG,4uL8OGHCuLzap1wyTgQxy1,187 days 18:17:29.000000000,187.0
2239,Shamir,Vegas,22,2016-10-26T19:59:20Z,2015-05-18,7JgXEHI1oEiQICAMeCsKTj,66vHRB1BRlnhJ4v8e6tpaB,527 days 19:59:20.000000000,527.0
2240,Jamie Woon,Dedication,0,2016-10-26T20:25:50Z,2015-10-30,1fUMEn4Yk7ZUloozE0fRLL,1eGz5hRmDKEa67PYuM6sjw,362 days 20:25:50.000000000,362.0
2241,Xenia Rubinos,Don't Wanna Be,29,2016-10-26T20:30:36Z,2016-06-03,17UUkxLWmRP5P47W5kwVVb,00xa1Km8WBVMQK7mzPGGWh,145 days 20:30:36.000000000,145.0
2242,Yussef Kamaal,Yo Chavez,0,2016-10-26T20:55:44Z,2016-08-26,710FHFQeXKC6dZGCxt7kQh,0r79jMZuI51tbG6csFIhWl,61 days 20:55:44.000000000,61.0
2243,Dorothy Ashby,Essence of Sapphire,0,2016-10-26T21:01:59Z,2015-12-23,0dAZ2slrElfR0Y5flcoSPt,2rjwv7GJsp6XG4usdkaqee,308 days 21:01:59.000000000,308.0
2244,Anna Meredith,The Vapours,30,2016-10-28T16:07:28Z,2016-03-04,5zDUidkda0GoYHu2vMr3G2,2HBixbZzakQeMRCrxnNrm7,238 days 16:07:28.000000000,238.0
2245,LITE,Else,0,2016-10-28T17:02:34Z,2016-09-02,0TF6B1cp2QZXLE0NjhTMT9,2v29TgVUZRYw9oxEBKaz4Z,56 days 17:02:34.000000000,56.0
2246,Animals As Leaders,Mind-Spun,37,2016-10-28T17:13:03Z,2014-03-25,65C6Unk7nhg2aCnVuAPMo8,6IATawAyZRMbiYTY2wpkyZ,948 days 17:13:03.000000000,948.0
2247,Drunken Sufis,Super Human Harvest,0,2016-10-28T17:29:42Z,2013-04-09,457BIPw2XhiD1wcRIn4O7e,6IZZYkMqB6Ed6Exd2eMNjt,1298 days 17:29:42.000000000,1298.0
2248,Emily King,Good Friend,0,2016-09-06T04:57:37Z,2015-06-26,6jlWj6y00bMQt8XoKuCjyZ,3SeOlSF3AMUL7FSF1i5QSv,438 days 04:57:37.000000000,438.0
2249,Yumi Zouma,Barricade (Matter Of Fact),1,2016-09-03T00:02:48Z,2016-05-27,4tPyCwWrsvZ8OKYl7QRavL,3e1Rff6j4s9IMNEPsKpaEz,99 days 00:02:48.000000000,99.0
2250,Tennyson,Fault Line,0,2016-09-05T18:28:53Z,2015,3Nb8N20WChM0swo5qWTvm8,7HVXADgT97OT4QTI54QDuu,613 days 18:28:53.000000000,613.0
2251,Oneohtrix Point Never,Americans,32,2016-09-03T21:02:30Z,2013-09-30,2wPDbhaGXCqROrVmwDdCrK,3fPqgONMLh8tIO2ndpqdXT,1069 days 21:02:30.000000000,1069.0
2252,clipping.,A Better Place,30,2016-09-09T16:18:45Z,2016-09-09,5HJ2kX5UTwN4Ns8fB5Rn1I,07EVxe0qrLEQmsu3wnLDri,0 days 16:18:45.000000000,0.0
2253,Wovoka Gentle,When Cameron Was in Egypt's Land Let My Cameron Go,1,2016-09-26T16:47:36Z,2016-08-08,2yDN6MgOm6D8ZMNqCkJ3XJ,08rNdloXyOroG4TBPj9WHj,49 days 16:47:36.000000000,49.0
2254,Moon Relay,////////L,0,2016-09-13T17:00:37Z,2015-02-08,6gU4P7m63AMoLhKM7BD8yM,3LULjXXXmcRuSgwERcW8XV,583 days 17:00:37.000000000,583.0
2255,Mark Guiliana,"Manhattan Nights, Pt. 1",13,2016-09-02T18:06:48Z,2014-09-02,798TUNb6IfpsZzMkkzVGu1,1ehy7HY5CG556Bwzm9FqMv,731 days 18:06:48.000000000,731.0
2256,Cakewalk,Bells,0,2016-09-12T22:24:18Z,2013-10-18,3hBqHi61G5W8YIJof8OHfk,1rJsDQIMDFWrNNQbG14OUU,1060 days 22:24:18.000000000,1060.0
2257,Ben Wendel,Soli,0,2016-09-09T17:10:20Z,2016-09-09,0gaASCUAMqvXxGFDYaNFca,5RodLj4cfrgmIw2Xbq4bBt,0 days 17:10:20.000000000,0.0
2258,Lisa Hannigan,Undertow,0,2016-09-06T17:29:39Z,2016-01-01,0z7Yuv7DuDQ5SaVn4VSlLt,2IAXTurnIuAt0XkGKxlP18,249 days 17:29:39.000000000,249.0
2259,Moses Sumney,Lonely World,0,2016-09-28T22:15:31Z,2016-09-28,5W10uJRsbt9bROJDKoI1Wn,7jwvnvnwlcp3zRGto4CUwV,0 days 22:15:31.000000000,0.0
2260,The Breath,This Dance Is Over,17,2016-09-19T23:09:08Z,2016-07-08,6bH7BxdRG9RwGmTQXd2Y3F,0NMX1sVOL0BqtusM9u52CX,73 days 23:09:08.000000000,73.0
2261,Hope Sandoval and the Warm Inventions,Let Me Get There,25,2016-09-23T22:25:45Z,2016-09-23,38u18VoGaIwVeSyVoA0eU5,3tsB4YZPidn1Hv2Jw3LEOj,0 days 22:25:45.000000000,0.0
2262,Scent of Soil,Ease,0,2016-09-13T17:36:36Z,2011-11-21,5l5C57zPsXVZAQ9BO3e2Zq,6ZsZqyBmC4VnESnSChXqg6,1758 days 17:36:36.000000000,1758.0
2263,Kaitlyn Aurelia Smith,Closed Circuit,26,2016-09-15T19:58:28Z,2016-07-01,6P86FLVAK4sxu8OhyQJBvH,5psQS3rBcCw5SISLAL6SUD,76 days 19:58:28.000000000,76.0
2264,James Blake,Timeless,38,2016-09-02T16:14:38Z,2016-09-02,53KwLdlmrlCelAZMaLVZqU,35paindMNut8Sf4erMi23z,0 days 16:14:38.000000000,0.0
2265,Cakes da Killa,Talkin' Greezy,0,2016-09-02T21:19:22Z,2016-09-02,6MoQZOH2KnQrJhVtO9VoXC,3kr8IPXsHPNFgQ2Gf1Splf,0 days 21:19:22.000000000,0.0
2266,Logic,Growing Pains III,54,2016-09-03T18:24:39Z,2014-10-21,4xRYI6VqpkE3UwrDrAZL8L,4OMKQBq51PnjZz042AghkR,683 days 18:24:39.000000000,683.0
2267,clipping.,True Believer,31,2016-09-09T21:28:53Z,2016-09-09,5HJ2kX5UTwN4Ns8fB5Rn1I,7qqrY1OIAB7eyt8yF0njAk,0 days 21:28:53.000000000,0.0
2268,Frank Ocean,Solo,2,2016-09-09T18:33:42Z,2016-08-20,2h93pZq0e7k5yf4dywlkpM,1h33ETRG7JVDtGT7daBW5B,20 days 18:33:42.000000000,20.0
2269,Frank Ocean,Solo (Reprise),0,2016-09-09T18:09:48Z,2016-08-20,2h93pZq0e7k5yf4dywlkpM,0iqdHpozH9HIYfM0FIftfa,20 days 18:09:48.000000000,20.0
2270,Robert Glasper Experiment,Thinkin Bout You,0,2016-09-09T16:19:45Z,2016-09-09,7vZ7qmfXiu114lY0qm7rOe,7oI0WN9qRYVJokXKWGF8un,0 days 16:19:45.000000000,0.0
2271,Joe,Let's Stay Home Tonight,27,2016-09-08T03:50:47Z,2008-10-14,3zTOe1BtyTkwNvYZOxXktX,7umwyk9FNWoLUZsw7B9OII,2886 days 03:50:47.000000000,2886.0
2272,The Leprechaun,There's No End To Our Love,0,2016-09-12T23:56:40Z,2012-08-27,1IrYXwF2Ebm5mbH4U0sowB,6a2FIgwhjxfZzYs2yZ8MbI,1477 days 23:56:40.000000000,1477.0
2273,Invisibl Skratch Piklz,Kenny G's Perm,0,2016-09-10T00:05:25Z,2016-09-09,74tKoyDq7xSvvgUXUU1FHG,3xpm6x7Apza0DtTImzSW2s,1 days 00:05:25.000000000,1.0
2274,KNOWER,Like A Storm,19,2016-09-12T05:04:37Z,2010-10-01,7fVp0A6oCMfiQJihMnY0SZ,6wf9OsHdtIQ4dCxh354R6T,2173 days 05:04:37.000000000,2173.0
2275,Tears For Fears,Head Over Heels,3,2016-09-16T01:23:37Z,2001-01-01,4bthk9UfsYUYdcFyqxmSUU,0fFCTYF5QEU3K1R4HKfmiE,5737 days 01:23:37.000000000,5737.0
2276,Lush,Ladykillers,1,2016-09-26T18:49:04Z,1996-03-18,3ysp8GwsheDcBxP9q65lBg,5Spepb3tkndyhhQLgr2jpL,7497 days 18:49:04.000000000,7497.0
2277,Moon Relay,::......-_-_//#1,0,2016-09-13T17:04:59Z,2015-02-08,6gU4P7m63AMoLhKM7BD8yM,5wyAyz4jWp2defF7AMfBfa,583 days 17:04:59.000000000,583.0
2278,Mild High Club,Chapel Perilous,0,2016-09-03T21:00:18Z,2016-08-26,5J81VungUjSVHxlPpTI9KG,7iKuRuJYVO6Hwg3zLHuwj2,8 days 21:00:18.000000000,8.0
2279,Kutiman,I Think I Am,1,2016-09-13T16:51:06Z,2016-06-17,0sDJfnuudhMaEmFPvALK2e,5WDI5GvCdVeSCtPwqPQDyj,88 days 16:51:06.000000000,88.0
2280,Bushman'S Revenge,Contemplation,0,2016-09-09T17:13:25Z,2016-09-02,23ElmuKLosPuHchIPXuq5G,3Ej6w5JOd8RpuWpMSmjOU9,7 days 17:13:25.000000000,7.0
2281,Takuya Kuroda,R.S.B.D,0,2016-09-01T22:16:31Z,2016-08-26,4DbVGBurfbrdLW2ZwfwdmP,2hmGkUHBZLRI69XhmQ8wD1,6 days 22:16:31.000000000,6.0
2282,The Westerlies,"New Berlin, New York",13,2016-09-08T16:21:25Z,2016-10-07,7pQXfjCzKMCrcQnp9TAn3z,1GAlh7TDR3RRhrXrIoc1W1,0 days 00:00:00.000000000,0.0
2283,Ben Wendel,Spring,0,2016-09-09T16:58:02Z,2016-09-09,0gaASCUAMqvXxGFDYaNFca,32741V5atqfvOfgBp0t8Qo,0 days 16:58:02.000000000,0.0
2284,Billy Cobham,Quadrant 4,31,2016-09-21T01:12:20Z,1973,0IwfuIL3gUJxjzUqY3wJ3j,4yorEi80D59lHE1xiN0vak,15969 days 01:12:20.000000000,15969.0
2285,Moses Boyd,Rye Lane Shuffle,36,2016-09-23T21:30:04Z,2016-04-29,1otDUlTEBjcyDQg6CkHRaV,3INjGuysxsRjLSmZKtS3lq,147 days 21:30:04.000000000,147.0
2286,Avi Lebovich,Constant Chase,7,2016-09-13T19:52:54Z,2001,1qZKY14DrkgZol3fgZGvbN,3NQ8mruP3zNneJkn3aGEge,5734 days 19:52:54.000000000,5734.0
2287,EMEFE,Stutter,0,2016-09-09T23:24:02Z,2012-07-06,7gsslWrdzzkV3jf7cAws95,6W3CjUdc26sI1Y7cmelM5A,1526 days 23:24:02.000000000,1526.0
2288,Dur-Dur Band,Dooyo,43,2016-09-03T21:10:37Z,2013-03-19,4KDUfOJRuihzpcwO7jx9DF,0jXmjcOI4hG6vF2KL67uKW,1264 days 21:10:37.000000000,1264.0
2289,Takako Minekawa,Never/More,19,2016-09-13T19:20:42Z,1997,3XxrXIYWH5PpuTbYSXDOZw,4lqrSn7hGHScz2UJn1Kud0,7195 days 19:20:42.000000000,7195.0
2290,Darryl Reeves,Retrograde,18,2016-09-13T23:19:09Z,2012-04-17,5Bf7K3Mw4k2yjglOAFjvyi,6z3op1TBjEc48RQuL4slyR,1610 days 23:19:09.000000000,1610.0
2291,Louis cole,weird part of the night,0,2016-09-08T16:56:52Z,,,,,
2292,Brad Mehldau,You Can't Go Back Now,23,2016-09-27T23:42:50Z,2014-02-21,2vI9KFm0fwSfPrpEgOeIbq,74Z6zG8BbFnHNUSlutaWqg,949 days 23:42:50.000000000,949.0
2293,Lemaitre,High Tide - Oliver Nelson & Tobtok Remix,0,2016-09-23T20:37:42Z,2015-01-16,4CTKqs11Zgsv8EZTVzx764,7v6hUftlJStmNKnvWeS3YL,616 days 20:37:42.000000000,616.0
2294,Sylvan Esso,Radio,2,2016-09-02T16:15:44Z,2016-09-02,39vA9YljbnOApXKniLWBZv,2tZcHwdct0J7hYyEzgc38y,0 days 16:15:44.000000000,0.0
2295,Phantogram,Run Run Blood,0,2016-09-23T18:25:36Z,2016-07-29,1l9d7B8W0IHy3LqWsxP2SH,16lv4JkBAnj7nwlDaRP60E,56 days 18:25:36.000000000,56.0
2296,Emily King,Ever After,30,2016-09-13T21:24:45Z,2011-07-12,6jlWj6y00bMQt8XoKuCjyZ,3501VEDHr4WRUnVv7eHeyI,1890 days 21:24:45.000000000,1890.0
2297,Half Waif,Turn Me Around,19,2016-09-09T21:03:23Z,2016-05-06,28mCmWkgrWHZ4fm5c3OcIj,1FvAevXkcVRoZ3W6DBS4BU,126 days 21:03:23.000000000,126.0
2298,Blossoms,Honey Sweet,62,2016-09-28T18:09:40Z,2016-08-05,22RISwgVJyZu9lpqAcv1F5,4D2rEIyYw0meeh8AOXqfxK,54 days 18:09:40.000000000,54.0
2299,Mayer Hawthorne,Everybody Wants To Rule The World,35,2016-09-16T16:07:41Z,2016-09-16,4d53BMrRlQkrQMz5d59f2O,1bu7GmD0txRIqhXzxartnh,0 days 16:07:41.000000000,0.0
2300,Snoh Aalegra,Home,21,2016-09-26T16:28:49Z,2016-04-08,1A9o3Ljt67pFZ89YtPPL5X,3vzCpzZ30Iy5yhr765jJtr,171 days 16:28:49.000000000,171.0
2301,Karmin,Blame It On My Heart,0,2016-09-22T23:02:34Z,2016,4M0DLz8te9Q1lNIXBBwvfG,7zexvYe9qS9hmdkhQJnuN2,265 days 23:02:34.000000000,265.0
2302,Cory Henry,Seven,38,2016-09-13T23:17:26Z,2012-02-06,21SOnTj5ECwVXeBUTRcP3s,1ZZeTJA78VzNIIEmQP2RoU,1681 days 23:17:26.000000000,1681.0
2303,Lisa Hannigan,Barton,0,2016-09-06T17:29:39Z,2016-01-01,0z7Yuv7DuDQ5SaVn4VSlLt,3jbOuCDmjOkTDGDzysocGu,249 days 17:29:39.000000000,249.0
2304,Dirty Projectors,Keep Your Name,0,2016-09-23T15:58:46Z,2016-09-22,5VF0YkVLeVD4ytyiyVSIiF,1Z2gjc2l6JaxeFq2se0rh7,1 days 15:58:46.000000000,1.0
2305,Logan Hone's Similar Fashion,Snapshoot,0,2016-09-22T16:21:26Z,2015-11-19,23v9bCtH4epNhWXunBuxFR,0xpv1aBUsSkJFBQSkDPpnk,308 days 16:21:26.000000000,308.0
2306,Dead Can Dance,Indus (Remastered),38,2016-09-23T18:35:21Z,1996,6sq7prp0tj9Abn89khmfja,0Nw5HhvXyqp6kaZPvffTz8,7571 days 18:35:21.000000000,7571.0
2307,Sarathy Korwar,Hail,9,2016-09-19T16:21:52Z,2016-07-08,5GzH8EsRPqgNjNo3oBfRvk,617pCRHP6sCoSSaOwjGNdV,73 days 16:21:52.000000000,73.0
2308,Agnes Obel,Golden Green,11,2016-09-27T23:51:06Z,2016-08-31,1rKrEdI6GKirxWHxIUPYms,7GxeQRRdrbJFLsEJLaZ1Sg,27 days 23:51:06.000000000,27.0
2309,Daniel Lanois,Low Sudden,29,2016-09-13T16:36:39Z,2016-09-09,5S0AJvE9NB1kGrXRfYh690,5chILOuzYBXDLLcZTjJ1ti,4 days 16:36:39.000000000,4.0
2310,Jóhann Jóhannsson,Flight From The City,0,2016-09-08T19:01:53Z,2016-07-22,3IpQziA6YwD53PQ5xbwgLF,2RALKwtFE8Gy8kuU5BJzHP,48 days 19:01:53.000000000,48.0
2311,Jason Lindner,The Gathering,6,2016-09-13T19:50:02Z,2004,7IyxbbSUjUQVIembL68zvy,571sOZWtbaeHKGjyzpFvLu,4639 days 19:50:02.000000000,4639.0
2312,Julian Lage,Missouri,35,2016-09-08T23:26:35Z,2015-02-03,2TSuAchdgVzsAa9wDK1IeT,5l1xKdt8ewRYj7Xce7kTcY,583 days 23:26:35.000000000,583.0
2313,Derek Gripper,Jarabi (Passion),18,2016-09-12T04:01:19Z,2012-09-01,6kUx0oARAtS3eKx7B6CKH2,6gjXPNR8aYx574CLW7SvUv,1472 days 04:01:19.000000000,1472.0
2314,Tigran Hamasyan,Samsara,10,2016-09-15T02:59:53Z,2011,0D3h8NZqNp7BN97JwtV6eW,4aaGaKMKnRhyhBT8ky0RWC,2084 days 02:59:53.000000000,2084.0
2315,Bill Charlap,Pure Imagination,42,2016-08-29T20:49:22Z,1998,2QX8yUROOnWTSLFg4sZ9Gg,2Qqd2xCLrFrInpg6sNXXJM,6815 days 20:49:22.000000000,6815.0
2316,Dexter Story,Wejene Aola,31,2016-09-28T22:36:56Z,2016-08-25,058MysjRT4fJ9XKLqXcizq,5NzTuEPCeELi0mMAKFOdBD,34 days 22:36:56.000000000,34.0
2317,Lisa Hannigan,Snow,1,2016-08-19T06:08:51Z,2016-01-01,0z7Yuv7DuDQ5SaVn4VSlLt,2Dx7CbP88KSx88nmvXHARg,231 days 06:08:51.000000000,231.0
2318,Lil Silva,Kimmy,10,2016-08-10T21:10:03Z,2014-08-04,2Kv0ApBohrL213X9avMrEn,2eX3LI1qsYVjWku7Br6u8Y,737 days 21:10:03.000000000,737.0
2319,RP Boo,Your Choice,0,2016-08-15T23:41:38Z,2015-06-29,678aHai0twQ5ZJcqO1KYWl,3s5XKbSW7viiiLxpkl5rAO,413 days 23:41:38.000000000,413.0
2320,Vivien Goldman,Launderette,0,2016-08-08T21:32:06Z,2016-05-20,5qS1FvS2piwbC0YMEkXz0z,38CKlvr9JtyYaU7CO36OYX,80 days 21:32:06.000000000,80.0
2321,Thundercat,Bus In These Streets,0,2016-08-24T16:16:28Z,2016-08-24,4frXpPxQQZwbCu3eTGnZEw,3bb7iHttIjpByqYy03JtVv,0 days 16:16:28.000000000,0.0
2322,Robert Glasper Experiment,Day To Day,0,2016-08-26T22:52:52Z,2016-08-26,7vZ7qmfXiu114lY0qm7rOe,1ySqhil7igcpWK7F2qky9Q,0 days 22:52:52.000000000,0.0
2323,Jon Bap,Intuition,0,2016-08-10T23:44:04Z,2016-07-29,7LOW1cB3NuRxZsxIo7g05p,0wTVRa3ihkvypKw6dqf2sV,12 days 23:44:04.000000000,12.0
2324,Braids,Joni,10,2016-08-03T16:37:35Z,2016-05-20,6JX35IQ1Yw84Yjzq2Y5p5i,4ys8F1GakkYU7kkBs74My5,75 days 16:37:35.000000000,75.0
2325,Anna Meredith,Taken,19,2016-08-24T22:27:37Z,2016-03-04,5zDUidkda0GoYHu2vMr3G2,4vvGJq9406PI4kzlzXVt2Z,173 days 22:27:37.000000000,173.0
2326,Health&Beauty,No Scare,0,2016-08-05T22:52:25Z,2016-07-28,3XKT03AsTinkrrVeM0jlqc,4CYlaHtHUOE9KHplFwJo6u,8 days 22:52:25.000000000,8.0
2327,Tobacco,Gods in Heat,0,2016-08-15T18:56:45Z,2016-05-11,3ikKyCOrsMeANi0d5u8BCR,2f8Oh2P5cHOCVs42hqfstT,96 days 18:56:45.000000000,96.0
