,Primary Artist,Track Name,Popularity,Added At,Release Date,Artist ID,Track ID,Playlist Date - Release Date,Days Until Discovery,Followers,Genres,Artist Popularity
98,Anna Wise,whi(t)ch of the 7 mirrors,16,2018-06-27T22:16:15Z,2018-06-27,0N41KJ4H6bkPAm2tx7VS8C,4PCFAIRuISdPXAPmvH0hqm,0 days 22:16:15.000000000,0.0,40114,"['alternative r&b', 'escape room', 'indie r&b', 'indie soul']",59
99,Anna Wise,Stacking That Paper,18,2017-05-31T20:51:51Z,2017-02-17,0N41KJ4H6bkPAm2tx7VS8C,2sp38CsXHgRzOrRDozVcCo,103 days 20:51:51.000000000,103.0,40114,"['alternative r&b', 'escape room', 'indie r&b', 'indie soul']",59
100,Anna Wise,Coconuts,13,2017-02-03T17:13:25Z,2017-02-02,0N41KJ4H6bkPAm2tx7VS8C,6ofph1i3OAqTivmz8Ieyj7,1 days 17:13:25.000000000,1.0,40114,"['alternative r&b', 'escape room', 'indie r&b', 'indie soul']",59
101,Anna Wise,Some Mistakes,38,2017-02-17T23:00:02Z,2017-02-17,0N41KJ4H6bkPAm2tx7VS8C,48OnKx3AxVAziRGHGpN1gF,0 days 23:00:02.000000000,0.0,40114,"['alternative r&b', 'escape room', 'indie r&b', 'indie soul']",59
102,Anna Wise,Self On Fire,20,2017-02-17T23:11:55Z,2017-02-17,0N41KJ4H6bkPAm2tx7VS8C,1LSW8zjVxaSgKjHU13dQiR,0 days 23:11:55.000000000,0.0,40114,"['alternative r&b', 'escape room', 'indie r&b', 'indie soul']",59
103,Anna Wise,Go,0,2016-05-03T05:57:48Z,2016-04-27,0N41KJ4H6bkPAm2tx7VS8C,0jxBWSkmZFQV7GX2p2vqf2,6 days 05:57:48.000000000,6.0,40114,"['alternative r&b', 'escape room', 'indie r&b', 'indie soul']",59
104,Anna Wise,Precious Possession,0,2016-05-03T05:58:08Z,2016-02-03,0N41KJ4H6bkPAm2tx7VS8C,2o6rLEGZ33jtiGzoQdh78V,90 days 05:58:08.000000000,90.0,40114,"['alternative r&b', 'escape room', 'indie r&b', 'indie soul']",59
105,D'Arcangelo,Pull Seven,14,2019-10-16T17:20:17Z,2018-03-02,3nEL9Ylglfn3CY6CbWZx11,51IDmDIBiIdusdssjXA2lO,593 days 17:20:17.000000000,593.0,1917,"['deep idm', 'drill and bass', 'intelligent dance music']",13
106,Chong the Nomad,Undervelvet,27,2019-10-18T04:56:11Z,2019-10-18,586OHhbBhXRpOY8LezbUcK,3mVOWBNm6MFVIuAkOOq9tF,0 days 04:56:11.000000000,0.0,6439,['seattle indie'],34
107,Chong the Nomad,Non-Stop,29,2019-09-03T04:26:38Z,2019-09-02,586OHhbBhXRpOY8LezbUcK,7I9uFUyskONZs7dvZhBE3R,1 days 04:26:38.000000000,1.0,6439,['seattle indie'],34
108,Chong the Nomad,Would You Need Me,20,2019-07-28T21:28:03Z,2019-07-26,586OHhbBhXRpOY8LezbUcK,6T83wvcZXlcQD7aImgS5P6,2 days 21:28:03.000000000,2.0,6439,['seattle indie'],34
109,Chong the Nomad,Nothing Else,38,2019-06-08T05:54:45Z,2019-05-31,586OHhbBhXRpOY8LezbUcK,3WLFcW5sQA9CGky4K6W8eP,8 days 05:54:45.000000000,8.0,6439,['seattle indie'],34
110,Chong the Nomad,Ghosts in the Shower,39,2019-01-09T21:44:17Z,2018-08-16,586OHhbBhXRpOY8LezbUcK,3aw7xmyJt513pNVSUx7cpQ,146 days 21:44:17.000000000,146.0,6439,['seattle indie'],34
111,Chong the Nomad,Pompelmo,27,2018-05-01T16:34:22Z,2018-04-27,586OHhbBhXRpOY8LezbUcK,6EXMCFXybt9u2vyfGt2dmE,4 days 16:34:22.000000000,4.0,6439,['seattle indie'],34
112,Chong the Nomad,in conclusion,16,2018-01-27T05:13:14Z,2018-01-26,586OHhbBhXRpOY8LezbUcK,7etHrJEu8naQuxqHWcedTV,1 days 05:13:14.000000000,1.0,6439,['seattle indie'],34
113,Emily King,Can't Hold Me - Machinedrum Remix,33,2019-10-04T19:55:05Z,2019-10-01,6jlWj6y00bMQt8XoKuCjyZ,3nUL30dEdPGlGCLEYdldZ9,3 days 19:55:05.000000000,3.0,107778,"['funk', 'indie soul', 'neo r&b', 'neo soul', 'nyc pop', 'r&b', 'soul', 'urban contemporary']",56
114,Emily King,Georgia,53,2016-12-27T00:45:44Z,2011-07-12,6jlWj6y00bMQt8XoKuCjyZ,4Aj1eHsMtEmjpJUWdUWiVa,1995 days 00:45:44.000000000,1995.0,107778,"['funk', 'indie soul', 'neo r&b', 'neo soul', 'nyc pop', 'r&b', 'soul', 'urban contemporary']",56
115,Emily King,Good Friend,0,2016-09-06T04:57:37Z,2015-06-26,6jlWj6y00bMQt8XoKuCjyZ,3SeOlSF3AMUL7FSF1i5QSv,438 days 04:57:37.000000000,438.0,107778,"['funk', 'indie soul', 'neo r&b', 'neo soul', 'nyc pop', 'r&b', 'soul', 'urban contemporary']",56
116,Emily King,Ever After,30,2016-09-13T21:24:45Z,2011-07-12,6jlWj6y00bMQt8XoKuCjyZ,3501VEDHr4WRUnVv7eHeyI,1890 days 21:24:45.000000000,1890.0,107778,"['funk', 'indie soul', 'neo r&b', 'neo soul', 'nyc pop', 'r&b', 'soul', 'urban contemporary']",56
117,Run The Jewels,All My Life,47,2019-10-05T02:52:28Z,2014-10-24,4RnBFZRiMLRyZy0AzzTg2C,5eOWpFP7pTLQmISfx2RJpW,1807 days 02:52:28.000000000,1807.0,595653,"['alternative hip hop', 'escape room', 'hip hop']",68
118,Run The Jewels,Stay Gold,46,2017-02-06T21:22:00Z,2016-12-25,4RnBFZRiMLRyZy0AzzTg2C,2AvaJHKReVEAqinOjlFx3N,43 days 21:22:00.000000000,43.0,595653,"['alternative hip hop', 'escape room', 'hip hop']",68
119,Run The Jewels,Everybody Stay Calm,44,2016-12-30T19:47:29Z,2016-12-25,4RnBFZRiMLRyZy0AzzTg2C,12WK5KN0us12ElkOUTmI1o,5 days 19:47:29.000000000,5.0,595653,"['alternative hip hop', 'escape room', 'hip hop']",68
120,Run The Jewels,Hey Kids (Bumaye) [feat. Danny Brown],48,2016-12-28T23:47:53Z,2016-12-25,4RnBFZRiMLRyZy0AzzTg2C,5dBIVp9LgbZU0M0dagFAlc,3 days 23:47:53.000000000,3.0,595653,"['alternative hip hop', 'escape room', 'hip hop']",68
121,Run The Jewels,Don't Get Captured,45,2016-12-30T19:46:30Z,2016-12-25,4RnBFZRiMLRyZy0AzzTg2C,3PxxBt3BnzhtyPSqDcgQQ9,5 days 19:46:30.000000000,5.0,595653,"['alternative hip hop', 'escape room', 'hip hop']",68
122,Run The Jewels,Legend Has It,39,2016-12-02T00:05:23Z,2016-12-02,4RnBFZRiMLRyZy0AzzTg2C,3t8izcl6BTPg8kWoCEHFdT,0 days 00:05:23.000000000,0.0,595653,"['alternative hip hop', 'escape room', 'hip hop']",68
123,Run The Jewels,Down (feat. Joi),50,2016-12-25T17:35:52Z,2016-12-25,4RnBFZRiMLRyZy0AzzTg2C,2idO0oVcOGNmjjduOc9ntN,0 days 17:35:52.000000000,0.0,595653,"['alternative hip hop', 'escape room', 'hip hop']",68
124,Run The Jewels,2100 (feat. BOOTS),29,2016-11-11T18:40:52Z,2016-11-11,4RnBFZRiMLRyZy0AzzTg2C,4uYjftijP9EvgjoVPAaxuX,0 days 18:40:52.000000000,0.0,595653,"['alternative hip hop', 'escape room', 'hip hop']",68
125,Run The Jewels,Rubble Kings Theme (Dynamite),0,2016-05-30T06:25:09Z,2016-01-15,4RnBFZRiMLRyZy0AzzTg2C,4ryMPJFRRvM0HTJVTnOTtK,136 days 06:25:09.000000000,136.0,595653,"['alternative hip hop', 'escape room', 'hip hop']",68
126,Run The Jewels,Jeopardy,0,2015-04-14T05:43:24Z,2014-10-24,4RnBFZRiMLRyZy0AzzTg2C,0rRsKefcq8XDwJTi8NgfsJ,172 days 05:43:24.000000000,172.0,595653,"['alternative hip hop', 'escape room', 'hip hop']",68
127,Run The Jewels,Blockbuster Night Part 1,4,2015-04-14T05:44:11Z,2014-10-24,4RnBFZRiMLRyZy0AzzTg2C,2KxIMZDazuXN3yvPC6Kqwn,172 days 05:44:11.000000000,172.0,595653,"['alternative hip hop', 'escape room', 'hip hop']",68
128,Run The Jewels,Close Your Eyes (And Count to Fuck) [feat. Zack De La Rocha],3,2015-01-13T01:19:41Z,2014-10-24,4RnBFZRiMLRyZy0AzzTg2C,76QLGx0NleOYqkDtL7HKIA,81 days 01:19:41.000000000,81.0,595653,"['alternative hip hop', 'escape room', 'hip hop']",68
129,Run The Jewels,Sea Legs,0,2014-12-03T06:49:29Z,2014-09-16,4RnBFZRiMLRyZy0AzzTg2C,3lhVpxpMfgXfUNVBIOwdBG,78 days 06:49:29.000000000,78.0,595653,"['alternative hip hop', 'escape room', 'hip hop']",68
130,Zenobia,La Fou - Up,12,2019-10-15T18:25:38Z,2019-04-12,1111ivBPyEwa1mdOB2SA0X,2t0uPgYIWpWyJSRKwOnYbs,186 days 18:25:38.000000000,186.0,577,['arab electronic'],19
131,Chick Corea,Pastime Paradise - Live,28,2019-10-05T03:32:29Z,2019-10-04,5olDKSsFhhmwh8UCWwKtpq,1TXcICM8azGPw5A3rE8A2H,1 days 03:32:29.000000000,1.0,168013,"['bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano']",56
132,Hayajan,Ween El-Kalam,35,2019-10-10T19:05:23Z,2013-05-06,0ezquZkJscWDhtBZwptcKT,6ggyvXMDwARoo76Clvlngg,2348 days 19:05:23.000000000,2348.0,4423,"['arab alternative', 'jordanian pop']",29
133,Sleepytime Gorilla Museum,The Companions,13,2019-10-06T19:33:02Z,2007-05-29,74KPeP60dRLSAAk7sFtWTC,1dR2YbzOHYedZVp4SNwInh,4513 days 19:33:02.000000000,4513.0,14359,"['avant-garde metal', 'funk metal', 'jazz metal']",25
134,EOB,Santa Teresa,41,2019-10-04T19:56:58Z,2019-10-04,4CX6yOoTFQeiwL5yxuFuIG,05xWkYkbnLEKzzDOBRaQuh,0 days 19:56:58.000000000,0.0,2280,[],28
135,a-ha,Crying in the Rain,61,2019-10-18T03:23:51Z,1990-10-27,2jzc5TC5TVFLXQlBNiIUzE,6c9nkeetGbsoXa7d5E1wHa,10583 days 03:23:51.000000000,10583.0,999576,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']",74
136,Deerhoof,Magic Star,34,2019-10-18T04:55:49Z,2019-10-15,7AZwAitWq1KcFoIJhRWb6V,4115wSH5FaGzNuQ7AUXqrL,3 days 04:55:49.000000000,3.0,56610,"['bay area indie', 'dance-punk', 'experimental rock', 'freak folk', 'garage psych', 'noise pop', 'noise rock']",43
137,Deerhoof,Slow Motion Detonation,29,2019-06-02T21:03:09Z,2017-09-08,7AZwAitWq1KcFoIJhRWb6V,6tq4tSQpOr5L1JZUCmcju2,632 days 21:03:09.000000000,632.0,56610,"['bay area indie', 'dance-punk', 'experimental rock', 'freak folk', 'garage psych', 'noise pop', 'noise rock']",43
138,Deerhoof,Kafe Mania!,20,2018-04-11T17:38:37Z,2016-06-24,7AZwAitWq1KcFoIJhRWb6V,1xPqpPKQS43f5264du2Nyp,656 days 17:38:37.000000000,656.0,56610,"['bay area indie', 'dance-punk', 'experimental rock', 'freak folk', 'garage psych', 'noise pop', 'noise rock']",43
139,Deerhoof,Numina O,3,2018-04-19T22:43:58Z,2008-10-06,7AZwAitWq1KcFoIJhRWb6V,3qYSdFzjxsjMJbCnxv8zXp,3482 days 22:43:58.000000000,3482.0,56610,"['bay area indie', 'dance-punk', 'experimental rock', 'freak folk', 'garage psych', 'noise pop', 'noise rock']",43
140,Deerhoof,Come Down Here & Say That,24,2018-03-16T21:48:50Z,2017-09-08,7AZwAitWq1KcFoIJhRWb6V,6rebO7bAkrFwWs02jVK4cz,189 days 21:48:50.000000000,189.0,56610,"['bay area indie', 'dance-punk', 'experimental rock', 'freak folk', 'garage psych', 'noise pop', 'noise rock']",43
141,Deerhoof,Your Dystopic Creation Doesn't Fear You,38,2018-02-06T17:46:03Z,2017-09-08,7AZwAitWq1KcFoIJhRWb6V,0ptGVvpiLZPcJcL3NsYfnX,151 days 17:46:03.000000000,151.0,56610,"['bay area indie', 'dance-punk', 'experimental rock', 'freak folk', 'garage psych', 'noise pop', 'noise rock']",43
142,Deerhoof,Risk Free,11,2016-11-18T17:25:20Z,2016-11-18,7AZwAitWq1KcFoIJhRWb6V,6ayJwLkeIKgCOjNPKOv5DV,0 days 17:25:20.000000000,0.0,56610,"['bay area indie', 'dance-punk', 'experimental rock', 'freak folk', 'garage psych', 'noise pop', 'noise rock']",43
143,Deerhoof,The Perfect Me,0,2014-08-08T06:33:16Z,2007,7AZwAitWq1KcFoIJhRWb6V,5hrvDCacJW1emeynwdVgny,2776 days 06:33:16.000000000,2776.0,56610,"['bay area indie', 'dance-punk', 'experimental rock', 'freak folk', 'garage psych', 'noise pop', 'noise rock']",43
144,Deerhoof,Believe E.S.P.,0,2012-07-25T03:23:02Z,2007,7AZwAitWq1KcFoIJhRWb6V,79Fx0f7oSddkmkjn7eapgY,2032 days 03:23:02.000000000,2032.0,56610,"['bay area indie', 'dance-punk', 'experimental rock', 'freak folk', 'garage psych', 'noise pop', 'noise rock']",43
145,Deerhoof,Feminine Effects,6,2012-07-23T00:45:46Z,2012-07-17,7AZwAitWq1KcFoIJhRWb6V,5LNsFAFRHFMISdI2u1rVhF,6 days 00:45:46.000000000,6.0,56610,"['bay area indie', 'dance-punk', 'experimental rock', 'freak folk', 'garage psych', 'noise pop', 'noise rock']",43
146,Kneebody,The Trip,24,2019-10-18T04:55:08Z,2019-10-18,0rS1Y2DkDJhLiaR0MyJyCg,6HdTCKHiMlbmxNq1GCouqj,0 days 04:55:08.000000000,0.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
147,Kneebody,Spectra,18,2019-08-23T05:19:09Z,2019-08-23,0rS1Y2DkDJhLiaR0MyJyCg,7ds8MQFe1xyZMIPcrCH1Zc,0 days 05:19:09.000000000,0.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
148,Kneebody,Sick Talk,19,2019-05-03T04:39:27Z,2019-05-03,0rS1Y2DkDJhLiaR0MyJyCg,2SMNcOI9wat7KZOPl8mmcH,0 days 04:39:27.000000000,0.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
149,Kneebody,Hold on Longer,13,2019-05-03T04:39:47Z,2019-05-03,0rS1Y2DkDJhLiaR0MyJyCg,5tYXhyaJF1BJ6gjUbOE7fO,0 days 04:39:47.000000000,0.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
150,Kneebody,Black Hole Sun,15,2019-05-03T04:39:43Z,2019-05-03,0rS1Y2DkDJhLiaR0MyJyCg,0fby5IkrCKf2L5FruW2Krk,0 days 04:39:43.000000000,0.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
151,Kneebody,By Fire,21,2019-04-08T05:13:45Z,2019-04-05,0rS1Y2DkDJhLiaR0MyJyCg,2AnkCFR7UMJr1twjejPEAo,3 days 05:13:45.000000000,3.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
152,Kneebody,How High,22,2018-02-02T17:38:24Z,2018-02-02,0rS1Y2DkDJhLiaR0MyJyCg,1ZzXmNEQNyCiNzxXacJ3Oi,0 days 17:38:24.000000000,0.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
153,Kneebody,Anti-Hero,11,2017-03-08T00:35:04Z,2017-03-03,0rS1Y2DkDJhLiaR0MyJyCg,1QRNNoRvMZZ06c8ZqamfD5,5 days 00:35:04.000000000,5.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
154,Kneebody,For the Fallen,4,2017-02-17T23:53:54Z,2017-02-17,0rS1Y2DkDJhLiaR0MyJyCg,7mLiJbDhtm4iAhPwdH7UnR,0 days 23:53:54.000000000,0.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
155,Kneebody,Uprising,4,2017-01-25T05:32:09Z,2017-01-18,0rS1Y2DkDJhLiaR0MyJyCg,18NP3YDZylkCoce7z3LQUv,7 days 05:32:09.000000000,7.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
156,Kneebody,Platforming,0,2015-12-18T08:17:57Z,2015-11-27,0rS1Y2DkDJhLiaR0MyJyCg,5OhqOzaT12Zs3FYiz18vXc,21 days 08:17:57.000000000,21.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
157,Kneebody,Never Remember (feat. Snoop Dogg),0,2015-05-20T01:30:52Z,2005-03-22,0rS1Y2DkDJhLiaR0MyJyCg,2t353YVGEcaYFEzYMISlQk,3711 days 01:30:52.000000000,3711.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
158,Kneebody,Still Play,13,2013-11-16T22:45:26Z,2013-01-01,0rS1Y2DkDJhLiaR0MyJyCg,1OQnC6CaZh4PnBBf0fg62G,319 days 22:45:26.000000000,319.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
159,Kneebody,Lowell,0,2013-09-25T16:09:22Z,2013-01-01,0rS1Y2DkDJhLiaR0MyJyCg,2V93TJEP1pz1vXKFcJkfvT,267 days 16:09:22.000000000,267.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
160,Kneebody,Teddy Ruxpin,0,2012-10-25T07:04:24Z,2010-04-01,0rS1Y2DkDJhLiaR0MyJyCg,07ebNYbBN9gHLggU4NNL7Y,938 days 07:04:24.000000000,938.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
161,Kneebody,No Thank You Mr. West,0,2012-08-19T05:07:34Z,2010-04-01,0rS1Y2DkDJhLiaR0MyJyCg,3SHErq8sJjGH5NrW2RWnFm,871 days 05:07:34.000000000,871.0,15305,"['contemporary jazz', 'progressive jazz fusion']",33
162,Crystal Beth,Dolphy,2,2019-10-15T18:26:55Z,2019-10-14,0vzIIaS5OpVYWPvJLzc95P,1LyDm9k0jv7rox90dKBIGi,1 days 18:26:55.000000000,1.0,15,[],2
163,Frank Ocean,DHL,80,2019-10-20T03:50:14Z,2019-10-19,2h93pZq0e7k5yf4dywlkpM,2INhKpUdzh7v0j041gZNsz,1 days 03:50:14.000000000,1.0,4978064,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop', 'pop rap']",87
164,Frank Ocean,Solo,2,2016-09-09T18:33:42Z,2016-08-20,2h93pZq0e7k5yf4dywlkpM,1h33ETRG7JVDtGT7daBW5B,20 days 18:33:42.000000000,20.0,4978064,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop', 'pop rap']",87
165,Frank Ocean,Solo (Reprise),0,2016-09-09T18:09:48Z,2016-08-20,2h93pZq0e7k5yf4dywlkpM,0iqdHpozH9HIYfM0FIftfa,20 days 18:09:48.000000000,20.0,4978064,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop', 'pop rap']",87
166,Beck,Uneventful Days,63,2019-10-17T15:41:05Z,2019-10-17,3vbKDsSS70ZX9D2OcvbZmS,0cq5E0XfR8qiXKJEwXxORy,0 days 15:41:05.000000000,0.0,1006811,"['alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",74
167,Beck,Dreams,61,2019-06-10T02:26:43Z,2017-10-13,3vbKDsSS70ZX9D2OcvbZmS,14zhqtMI5xHrfCFCLhFcsn,605 days 02:26:43.000000000,605.0,1006811,"['alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",74
168,Beck,Up All Night - Oliver Remix,49,2018-12-20T05:01:10Z,2018-03-15,3vbKDsSS70ZX9D2OcvbZmS,12aQRcFFIh1zAoPOGTVY2y,280 days 05:01:10.000000000,280.0,1006811,"['alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",74
169,Beck,Paper Tiger,47,2017-06-06T22:51:15Z,2002-01-01,3vbKDsSS70ZX9D2OcvbZmS,799azdZNV34Z1w8CQ1z9ds,5635 days 22:51:15.000000000,5635.0,1006811,"['alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",74
170,Beck,Tropicalia,42,2014-07-16T13:53:16Z,1998,3vbKDsSS70ZX9D2OcvbZmS,6rx6Ew1sday1KvsnD4HNdI,6040 days 13:53:16.000000000,6040.0,1006811,"['alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",74
171,Beck,Wave,45,2014-04-06T00:20:00Z,2014-01-01,3vbKDsSS70ZX9D2OcvbZmS,4eThjQY0VmpdUFRRgXPZBe,95 days 00:20:00.000000000,95.0,1006811,"['alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",74
172,Beck,Mixed Bizness,41,2012-07-29T23:08:24Z,1999,3vbKDsSS70ZX9D2OcvbZmS,1dF9pukydQttkMGDGcPyro,4958 days 23:08:24.000000000,4958.0,1006811,"['alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",74
173,Beck,Already Dead,39,2012-04-06T18:10:13Z,2002-01-01,3vbKDsSS70ZX9D2OcvbZmS,4DuD1IGLHBEBIjTdquwXkw,3748 days 18:10:13.000000000,3748.0,1006811,"['alternative rock', 'anti-folk', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",74
174,Sheer Mag,Expect the Bayonet,37,2019-10-23T14:36:02Z,2017-07-14,58ehndX799ZV9Jcv6IefJ1,6Kq4yROAMSvYvI6gCuYcy4,831 days 14:36:02.000000000,831.0,26106,"['garage psych', 'indie punk', 'indie rock', 'noise pop', 'philly indie']",44
175,Monsieur Periné,Bailar Contigo,61,2019-10-30T02:11:29Z,2018-05-18,36KsCCwgI0Dep97yVJWmkK,4hi9OTFKomNUlAIhp1fmap,530 days 02:11:29.000000000,530.0,310940,"['colombian pop', 'cumbia', 'gypsy jazz', 'latin', 'latin alternative', 'latin rock']",62
176,Perfume Genius,Eye in the Wall,47,2019-09-13T14:42:57Z,2019-09-13,2ueoLVCXQ948OfhVvAy3Nn,4zHphnQaIiwuUGxOOfYZac,0 days 14:42:57.000000000,0.0,204989,"['art pop', 'chamber pop', 'chillwave', 'dance pop', 'dream pop', 'electropop', 'experimental pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'new rave', 'seattle indie', 'singer-songwriter']",61
177,Perfume Genius,Go Ahead,37,2017-09-04T23:28:18Z,2017-05-05,2ueoLVCXQ948OfhVvAy3Nn,7B10g9qmM65Nnc4GFZBsae,122 days 23:28:18.000000000,122.0,204989,"['art pop', 'chamber pop', 'chillwave', 'dance pop', 'dream pop', 'electropop', 'experimental pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'new rave', 'seattle indie', 'singer-songwriter']",61
178,Perfume Genius,Slip Away,63,2017-05-31T22:59:06Z,2017-05-05,2ueoLVCXQ948OfhVvAy3Nn,3Gda1sTo2ZjbztjjsnAsP3,26 days 22:59:06.000000000,26.0,204989,"['art pop', 'chamber pop', 'chillwave', 'dance pop', 'dream pop', 'electropop', 'experimental pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'new rave', 'seattle indie', 'singer-songwriter']",61
179,Perfume Genius,All Waters,0,2012-01-26T06:53:06Z,2012-02-20,2ueoLVCXQ948OfhVvAy3Nn,4tapXj9TbKuFm0rkAl1Qjp,0 days 00:00:00.000000000,0.0,204989,"['art pop', 'chamber pop', 'chillwave', 'dance pop', 'dream pop', 'electropop', 'experimental pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'new rave', 'seattle indie', 'singer-songwriter']",61
180,MonoNeon,Lifting My Hands to the Sky,19,2019-09-13T15:00:28Z,2019-09-04,3IuEuLez19teZSN32Pf70j,7GpW911SpXTKITUF2Fcp1M,9 days 15:00:28.000000000,9.0,11652,['neo r&b'],35
181,MonoNeon,Hot Cheetos,30,2019-09-24T16:19:19Z,2019-01-18,3IuEuLez19teZSN32Pf70j,4IfdUgyqsiIgAzx00utJs0,249 days 16:19:19.000000000,249.0,11652,['neo r&b'],35
182,MonoNeon,"Women, Water & Weed",38,2019-08-19T16:52:51Z,2018-02-03,3IuEuLez19teZSN32Pf70j,6NdtnJPnWC2rvEAOxhhLX0,562 days 16:52:51.000000000,562.0,11652,['neo r&b'],35
183,MonoNeon,She Was Round and Brown,18,2019-02-12T04:09:40Z,2019-01-18,3IuEuLez19teZSN32Pf70j,4aCFaLa4jzoKpbrHn2hMV9,25 days 04:09:40.000000000,25.0,11652,['neo r&b'],35
184,MonoNeon,Kitschy Minimalism,1,2018-06-15T22:31:46Z,2011-11-14,3IuEuLez19teZSN32Pf70j,1nmHb63mBTAd2i6vRtIxcg,2405 days 22:31:46.000000000,2405.0,11652,['neo r&b'],35
185,Jake Sherman,Georgia,12,2019-08-31T04:57:30Z,2019-08-30,6AI2XSWC2XMytOFLLXX1TO,3lmEQAgfF4eyZy3WVFXisC,1 days 04:57:30.000000000,1.0,1137,[],20
186,Jake Sherman,Just the Way You Are,28,2019-06-07T16:33:50Z,2019-06-04,6AI2XSWC2XMytOFLLXX1TO,7l57GUnjRqVfiUyulNtIId,3 days 16:33:50.000000000,3.0,1137,[],20
187,Jake Sherman,Say and Mean,7,2018-01-17T02:03:24Z,2016-10-27,6AI2XSWC2XMytOFLLXX1TO,1iX6YUigGILzdUqJUzw9NE,447 days 02:03:24.000000000,447.0,1137,[],20
188,Jake Sherman,Can’t Say We Didn’t Try,9,2018-01-18T18:42:08Z,2016-10-27,6AI2XSWC2XMytOFLLXX1TO,1I47HMiEFm1OD7AMdKdvqC,448 days 18:42:08.000000000,448.0,1137,[],20
189,Jake Sherman,Let's Be Friends,19,2017-09-07T02:54:04Z,2016-10-27,6AI2XSWC2XMytOFLLXX1TO,4ndAZtHaUhhKKtR2RuRk16,315 days 02:54:04.000000000,315.0,1137,[],20
190,Wolfgang Muthspiel,Friendly Travellers,7,2019-09-12T04:05:19Z,2007-03-27,7a7Vs88vzOcmHh4GOpUEJJ,3QDTO1Vc8w1kAoZtej3NVW,4552 days 04:05:19.000000000,4552.0,5460,"['contemporary jazz', 'contemporary post-bop', 'jazz fusion', 'jazz guitar', 'swedish jazz']",34
191,The Bad Plus,Avail,33,2019-09-06T13:17:41Z,2019-09-06,5qOfTfMzTj2dvvpWKzIFk6,2er8ccahlevbROrqWyyfXY,0 days 13:17:41.000000000,0.0,60442,"['avant-garde jazz', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz fusion', 'jazz trio']",49
192,The Bad Plus,Mandy - Instrumental,14,2017-11-06T20:45:14Z,2016-08-26,5qOfTfMzTj2dvvpWKzIFk6,6e4oOZPRnkOs6t3vG9idyJ,437 days 20:45:14.000000000,437.0,60442,"['avant-garde jazz', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz fusion', 'jazz trio']",49
193,The Bad Plus,Pound For Pound,35,2017-11-09T23:53:34Z,2012-09-25,5qOfTfMzTj2dvvpWKzIFk6,45dgCGbXwGIBXOUcmOn42R,1871 days 23:53:34.000000000,1871.0,60442,"['avant-garde jazz', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz fusion', 'jazz trio']",49
